                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.10 |        4.37 |        0.64 |        0.12 |        3.10 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.12 |        4.87 |        3.82 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   216386016 |   737998599 |   204610312 |   371671155 |   719532051 |  1498190679 |   134965611 |   922484931 |   579001308 |  1460437907 |   254849073 |  1657170813 |   116504258 |  1098537393 |   987509896 |   628311574
    num cache misses                 |     7761973 |     9124876 |    12098733 |     9502043 |     6830386 |    14079776 |    10422027 |    10143928 |     2154970 |    13626430 |    12738973 |    55794873 |     6662744 |     6740336 |    15195906 |    20291051
    miss rate                        |       3.59% |       1.24% |       5.91% |       2.56% |       0.95% |       0.94% |       7.72% |       1.10% |       0.37% |       0.93% |       5.00% |       3.37% |       5.72% |       0.61% |       1.54% |       3.23%
    mpki                             |       12.53 |        4.83 |       19.64 |       10.07 |        3.83 |        5.41 |       28.64 |        8.23 |        1.09 |        3.90 |       22.22 |       16.14 |       26.65 |        2.88 |        7.83 |       14.49
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8895063 |    17896690 |    13354187 |     9621100 |    12601834 |    14266591 |    11864108 |    10738686 |     2267765 |    19128493 |    13599861 |    72654236 |     8955772 |     7514309 |    15791996 |    20634647
    num cache misses                 |     6355651 |     7931906 |     5778429 |     6785844 |     6653933 |     9852635 |    10454285 |     7500676 |     2104736 |     7627301 |    11361339 |    11370316 |     6543568 |     5289449 |     8098149 |    14172917
    miss rate                        |      71.45% |      44.32% |      43.27% |      70.53% |      52.80% |      69.06% |      88.12% |      69.85% |      92.81% |      39.87% |      83.54% |      15.65% |      73.07% |      70.39% |      51.28% |      68.69%
    mpki                             |       10.26 |        4.20 |        9.38 |        7.19 |        3.73 |        3.78 |       28.73 |        6.08 |        1.07 |        2.18 |       19.82 |        3.29 |       26.17 |        2.26 |        4.17 |       10.12
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7443662 |     8451197 |     6644875 |     6789839 |     6901567 |     9861214 |    11864108 |     7501399 |     2172827 |     7664789 |    12156234 |    11395727 |     7883225 |     5298811 |     8356408 |    14404591
    num cache misses                 |     5560997 |     1464291 |     3276208 |     6507910 |     2165955 |     3573149 |    10420557 |     6426038 |     2089619 |      796623 |    11223070 |      480698 |     4493549 |     2699006 |     1603151 |     3501306
    miss rate                        |      74.71% |      17.33% |      49.30% |      95.85% |      31.38% |      36.23% |      87.83% |      85.66% |      96.17% |      10.39% |      92.32% |       4.22% |      57.00% |      50.94% |      19.18% |      24.31%
    mpki                             |        8.98 |        0.78 |        5.32 |        6.90 |        1.21 |        1.37 |       28.64 |        5.21 |        1.06 |        0.23 |       19.58 |        0.14 |       17.97 |        1.15 |        0.83 |        2.50
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91658841 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      407.62 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      297.61 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
