,lru,tadip,drrip-3,ucp,pipp,pipp-min8,prism
mpki-ca4-00,1.00399265089,0.987436459637,1.22178469619,2.25767635238,1.34540817726,1.03779210116
mpki-ca4-01,1.0162600438,1.00022051812,1.12126788604,1.70438924244,1.43621565543,1.12930282108
mpki-ca4-02,1.0178217246,0.988642763569,1.18340536504,2.17336734944,1.63728773094,1.07111243067
mpki-ca4-03,1.00965620914,1.01283431316,1.21416174319,1.82104048045,1.4504983399,1.04738386205
mpki-ca4-04,1.01658891653,0.951325856254,1.14604711109,1.45867770861,1.74473610569,1.00792771547
mpki-ca4-avg,1.01286390899,0.988091982148,1.17733336031,1.88303022666,1.52282920184,1.05870378609
mpki-cabw4-00,1.00148633591,1.00120280517,1.03514034172,1.30587459432,1.13988334697,1.01628488038
mpki-cabw4-01,1.00182700377,0.978367311395,1.08905339676,1.23074598538,1.14237509847,1.01669045979
mpki-cabw4-02,1.00141729013,0.984580126304,1.07402707031,1.38875243227,1.1750575984,1.00834869735
mpki-cabw4-03,1.00107397853,0.979440716381,1.07478358287,1.37154908099,1.17095217483,1.01462518792
mpki-cabw4-04,1.00158261671,0.985908947268,1.06807289454,1.29462884137,1.14351661784,1.00277979012
mpki-cabw4-avg,1.00147744501,0.985899981303,1.06821545724,1.31831018687,1.1543569673,1.01174580311
mpki-bw4-00,1.00395194931,0.999675572433,1.00066544411,1.00257153179,1.00022807644,1.0035049865
mpki-bw4-01,1.00376154963,1.00001019549,1.08015770576,1.00064947667,1.00020623037,1.00026265512
mpki-bw4-02,1.00390996069,1.0,1.00040925545,1.00026419959,1.00016908529,1.00015534259
mpki-bw4-03,1.00595623525,1.00004795029,1.00066572004,1.00010731155,1.00027770034,1.00070420167
mpki-bw4-04,1.00382499855,0.999874314507,1.11970188788,1.04997185877,0.982522783866,1.00187834979
mpki-bw4-05,1.00000520847,1.0,1.0001210969,1.00017005651,1.00013229511,1.00045769421
mpki-bw4-06,1.00001432329,1.00000825398,1.0001723626,1.0001764896,1.00015872809,1.00111186017
mpki-bw4-07,1.0034440451,1.00000667549,1.08585826898,1.00035792757,1.00019556437,1.00049107323
mpki-bw4-08,1.00038003834,0.999998786182,1.00046598481,1.00034023324,0.999250291438,1.00078036372
mpki-bw4-09,1.00557547384,0.999996479882,1.00050483349,1.00010402556,1.00035902672,1.00164984293
mpki-bw4-avg,1.00308237825,0.999961822826,1.028872256,1.00547131109,0.998349978203,1.00109963699
mpki-co4-00,1.00086308747,0.999800255673,1.05314530734,1.31310602244,0.992834455986,1.00272983914
mpki-co4-01,1.00551960158,0.999478311571,0.998668927317,0.998688107038,1.06773995952,0.99873413837
mpki-co4-02,1.00080516233,0.999919072026,1.00276696597,1.09124436394,1.00255871298,0.999394967051
