                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543881 |       22941 |      498182 |      149246 |      509968 |     2937450 |      297146 |     2174173 |     1645692 |      221822 |     1627127 |     5999850 |      165788 |     1656085 |     8366386 |     3101419
    num misses                       |     1361735 |       20383 |       15915 |       43842 |       80396 |     2332834 |       96633 |      455431 |      468889 |        5739 |      146742 |       38364 |       89929 |       21978 |       64127 |      444882
    miss rate                        |      29.97% |      88.85% |       3.19% |      29.38% |      15.76% |      79.42% |      32.52% |      20.95% |      28.49% |       2.59% |       9.02% |       0.64% |      54.24% |       1.33% |       0.77% |      14.34%
    mpki                             |        5.45 |        0.01 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.68 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.31
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   109490960 |   259597825 |   147731758 |   189740328 |   111284907 |    57763888 |   190132898 |    32304560 |   226094953 |    54333269 |   328735323 |    74363743 |   137046560 |   339115840 |   227482324
    num cache misses                 |      943419 |       27740 |     3524059 |      131603 |      550059 |       61579 |       55598 |      970670 |       36199 |       37447 |      364263 |    10883225 |       98061 |      250053 |     2924595 |     4175917
    miss rate                        |       2.15% |       0.03% |       1.36% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.67% |       3.31% |       0.13% |       0.18% |       0.86% |       1.84%
    mpki                             |        3.77 |        0.02 |        1.54 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.64 |        4.85 |        0.12 |        0.17 |        1.05 |        2.94
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   399242400 |   955794383 |  1111264897 |   792031838 |   428997738 |   198547133 |   491932985 |    96676363 |   723020060 |   188503631 |  1075968346 |   322755957 |   732452778 |  1178509531 |   571422581
    num cache misses                 |     6645122 |     1401943 |     8765021 |    10445689 |     4857657 |     6629111 |     7109762 |     2016325 |    11485356 |    19258978 |    11418497 |    36192511 |     8148954 |    11276097 |     5545413 |     5176694
    miss rate                        |       5.70% |       0.35% |       0.92% |       0.94% |       0.61% |       1.55% |       3.58% |       0.41% |      11.88% |       2.66% |       6.06% |       3.36% |       2.52% |       1.54% |       0.47% |       0.91%
    mpki                             |       26.58 |        1.03 |        3.83 |        5.41 |        2.88 |        7.11 |       12.45 |        1.38 |       41.26 |        8.14 |       19.99 |       16.13 |        9.88 |        7.84 |        1.98 |        3.64
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8773958 |     1470488 |    12304073 |    10587513 |     5413260 |     7197613 |     8119945 |     3381431 |    12451920 |    19363300 |    12582886 |    47085931 |     8247371 |    11642565 |     8504497 |     9522904
    num cache misses                 |     6520200 |     1359666 |     4882366 |     7307931 |     3815126 |     6230196 |     5840744 |     1337296 |    10201869 |      601199 |     5388323 |     7261808 |     5864501 |     5961468 |      846790 |     5043679
    miss rate                        |      74.31% |      92.46% |      39.68% |      69.02% |      70.48% |      86.56% |      71.93% |      39.55% |      81.93% |       3.10% |      42.82% |      15.42% |      71.11% |      51.20% |       9.96% |      52.96%
    mpki                             |       26.08 |        1.00 |        2.14 |        3.78 |        2.26 |        6.68 |       10.23 |        0.91 |       36.64 |        0.25 |        9.43 |        3.24 |        7.11 |        4.14 |        0.30 |        3.55
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7707104 |     1401150 |     4897541 |     7318441 |     3821141 |     6812679 |     6807511 |     1738472 |    11132687 |      670001 |     6189770 |     7274307 |     5865451 |     6078009 |      881916 |     5214646
    num cache misses                 |     4042221 |     1349224 |      358569 |     3131637 |     2024638 |     1608563 |     5080274 |      567949 |     5683501 |      380562 |     2883461 |      220484 |     5637558 |      891412 |      209107 |     1531637
    miss rate                        |      52.45% |      96.29% |       7.32% |      42.79% |      52.99% |      23.61% |      74.63% |      32.67% |      51.05% |      56.80% |      46.58% |       3.03% |      96.11% |      14.67% |      23.71% |      29.37%
    mpki                             |       16.17 |        0.99 |        0.16 |        1.62 |        1.20 |        1.72 |        8.89 |        0.39 |       20.42 |        0.16 |        5.05 |        0.10 |        6.84 |        0.62 |        0.07 |        1.08
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51866789 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      256.14 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      146.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
