                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  4680807396 |  3289467687 |  2118542720
  Cycles                             |  3804697113 |  3804699454 |  3804699300 |  3804699525
  IPC                                |        0.07 |        1.23 |        0.86 |        0.56
  Time (ns)                          |  1268232371 |  1268233151 |  1268233100 |  1268233175
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   215542125 |     4282996 |   113375617
  num incorrect                      |    11689069 |     1791354 |       72584 |     2652542
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   358093616 |   376801792 |   211703500
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  2693501653 |  2460661662 |   735961653
    num misses                       |    21160390 |      362270 |    88717837 |     1137463
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       26.97 |        0.54
  L2 TLB                             |             |             |             |            
    num accesses                     |    21160393 |      362313 |    88717843 |     1137510
    num misses                       |    10898418 |      104724 |    63379761 |      349493
    miss rate                        |      51.50% |      28.90% |      71.44% |      30.72%
    mpki                             |       43.59 |        0.02 |       19.27 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   358093616 |   376801792 |   211703500
    num cache misses                 |       55680 |      180086 |      352531 |       69761
    miss rate                        |       0.23% |       0.05% |       0.09% |       0.03%
    mpki                             |        0.22 |        0.04 |        0.11 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  2693501653 |  2460661662 |   735961653
    num cache misses                 |    28778471 |    24432770 |    26881071 |    25993658
    miss rate                        |      32.50% |       0.91% |       1.09% |       3.53%
    mpki                             |      115.11 |        5.22 |        8.17 |       12.27
  Cache L2                           |             |             |             |            
    num cache accesses               |    32611903 |    24705938 |    27248943 |    29907883
    num cache misses                 |    20477031 |    13919621 |    18120542 |    19089281
    miss rate                        |      62.79% |      56.34% |      66.50% |      63.83%
    mpki                             |       81.91 |        2.97 |        5.51 |        9.01
  Cache L3                           |             |             |             |            
    num cache accesses               |    24327777 |    14037606 |    18136404 |    23078423
    num cache misses                 |    18120943 |    13009049 |    17671703 |    18827333
    miss rate                        |      74.49% |      92.67% |      97.44% |      81.58%
    mpki                             |       72.48 |        2.78 |        5.37 |        8.89
DRAM summary                         |             |             |             |            
  num dram accesses                  |    96649512 |           0 |           0 |           0
  average dram access latency (ns)   |      147.66 |         inf |         inf |         inf
  average dram queueing delay        |       37.65 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
