                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  4001210121 |  1633768718 |   839024670 |   249999989
  Cycles                             |  3749660585 |  3749660700 |  3749660926 |  3749658182
  IPC                                |        1.07 |        0.44 |        0.22 |        0.07
  Time (ns)                          |  1249886862 |  1249886900 |  1249886975 |  1249886061
Branch predictor stats               |             |             |             |            
  num correct                        |   434018350 |   129508731 |   115486148 |    43244780
  num incorrect                      |    66173283 |    10600256 |    15831350 |    11689069
  misprediction rate                 |      13.23% |       7.57% |      12.06% |      21.28%
  mpki                               |       16.54 |        6.49 |       18.87 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   471482652 |   136954555 |   147041134 |    23761816
    num misses                       |          10 |          42 |         101 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1798748047 |   449689974 |   391010278 |    88558906
    num misses                       |    17962946 |     2202068 |    15236102 |    21160548
    miss rate                        |       1.00% |       0.49% |       3.90% |      23.89%
    mpki                             |        4.49 |        1.35 |       18.16 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |    17962956 |     2202110 |    15236203 |    21160551
    num misses                       |     1584541 |      686510 |     4576206 |    10898566
    miss rate                        |       8.82% |      31.18% |      30.04% |      51.50%
    mpki                             |        0.40 |        0.42 |        5.45 |       43.59
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   471482652 |   136954555 |   147041134 |    23761816
    num cache misses                 |       94131 |      152571 |     1996076 |       76079
    miss rate                        |       0.02% |       0.11% |       1.36% |       0.32%
    mpki                             |        0.02 |        0.09 |        2.38 |        0.30
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1798748047 |   449689974 |   391010278 |    88558906
    num cache misses                 |    57557613 |    24019755 |    21974318 |    28837490
    miss rate                        |       3.20% |       5.34% |       5.62% |      32.56%
    mpki                             |       14.39 |       14.70 |       26.19 |      115.35
  Cache L2                           |             |             |             |            
    num cache accesses               |    58401510 |    24391721 |    29342823 |    32884817
    num cache misses                 |    23154078 |    20766944 |    18770637 |    21505363
    miss rate                        |      39.65% |      85.14% |      63.97% |      65.40%
    mpki                             |        5.79 |       12.71 |       22.37 |       86.02
  Cache L3                           |             |             |             |            
    num cache accesses               |    24047573 |    20990156 |    24164961 |    25547991
    num cache misses                 |     7028656 |    16248002 |    18011404 |    20905287
    miss rate                        |      29.23% |      77.41% |      74.54% |      81.83%
    mpki                             |        1.76 |        9.95 |       21.47 |       83.62
DRAM summary                         |             |             |             |            
  num dram accesses                  |    79705927 |           0 |           0 |           0
  average dram access latency (ns)   |      124.69 |         inf |         inf |         inf
  average dram queueing delay        |       14.68 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      63.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
