                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  383546075 |  278956999 |  461285208
  Cycles                             |  258857125 |  258859114 |  258859200 |  258858976
  IPC                                |       0.97 |       1.48 |       1.08 |       1.78
  Time (ns)                          |   86285708 |   86286371 |   86286400 |   86286325
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   30909159 |    6615376 |   57933016
  num incorrect                      |    9793313 |    5165645 |     982437 |    6504160
  misprediction rate                 |     20.40% |     14.32% |     12.93% |     10.09%
  mpki                               |      39.17 |      13.47 |       3.52 |      14.10
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   56239687 |   27109395 |   71343071
    num misses                       |         19 |         65 |         62 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |  183892171 |  141234817 |  186794080
    num misses                       |     372529 |    1036415 |     329289 |      54680
    miss rate                        |      0.44% |      0.56% |      0.23% |      0.03%
    mpki                             |       1.49 |       2.70 |       1.18 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372548 |    1036480 |     329351 |      55038
    num misses                       |      78121 |       6322 |       4759 |       1799
    miss rate                        |     20.97% |      0.61% |      1.44% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   56239687 |   27109395 |   71343071
    num cache misses                 |     172220 |    1871581 |      54304 |    1520334
    miss rate                        |      0.53% |      3.33% |      0.20% |      2.13%
    mpki                             |       0.69 |       4.88 |       0.19 |       3.30
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |  183892171 |  141234817 |  186794080
    num cache misses                 |     350095 |    6220792 |    2379364 |    1443273
    miss rate                        |      0.42% |      3.38% |      1.68% |      0.77%
    mpki                             |       1.40 |      16.22 |       8.53 |       3.13
  Cache L2                           |            |            |            |           
    num cache accesses               |     591224 |    8093073 |    2452604 |    2973937
    num cache misses                 |     239476 |    1209332 |    1176036 |     197737
    miss rate                        |     40.51% |     14.94% |     47.95% |      6.65%
    mpki                             |       0.96 |       3.15 |       4.22 |       0.43
  Cache L3                           |            |            |            |           
    num cache accesses               |     309599 |    1210215 |    1195002 |     208069
    num cache misses                 |     108448 |      18680 |     141834 |      69450
    miss rate                        |     35.03% |      1.54% |     11.87% |     33.38%
    mpki                             |       0.43 |       0.05 |       0.51 |       0.15
DRAM summary                         |            |            |            |           
  num dram accesses                  |     484023 |          0 |          0 |          0
  average dram access latency (ns)   |     111.08 |        inf |        inf |        inf
  average dram queueing delay        |       1.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
