                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999879 |  299381992 |  331674148 |  295139333
  Cycles                             |  490790126 |  490792858 |  490792845 |  490792880
  IPC                                |       0.51 |       0.61 |       0.68 |       0.60
  Time (ns)                          |  163596709 |  163597619 |  163597615 |  163597627
Branch predictor stats               |            |            |            |           
  num correct                        |    5768210 |    7791240 |   26758644 |   38205726
  num incorrect                      |     102901 |    1133868 |    4497876 |    3876531
  misprediction rate                 |      1.75% |     12.70% |     14.39% |      9.21%
  mpki                               |       0.41 |       3.79 |      13.56 |      13.13
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22339856 |   29330296 |   48671615 |   44345187
    num misses                       |          4 |         62 |         65 |        327
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   98207449 |  150804110 |  159240971 |  117236020
    num misses                       |      52171 |     370730 |     892823 |      53407
    miss rate                        |      0.05% |      0.25% |      0.56% |      0.05%
    mpki                             |       0.21 |       1.24 |       2.69 |       0.18
  L2 TLB                             |            |            |            |           
    num accesses                     |      52175 |     370792 |     892888 |      53734
    num misses                       |      27303 |       5318 |       5882 |       1577
    miss rate                        |     52.33% |      1.43% |      0.66% |      2.93%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22339856 |   29330296 |   48671615 |   44345187
    num cache misses                 |     278603 |      78458 |    1622994 |    1529258
    miss rate                        |      1.25% |      0.27% |      3.33% |      3.45%
    mpki                             |       1.11 |       0.26 |       4.89 |       5.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   98207449 |  150804110 |  159240971 |  117236020
    num cache misses                 |    3870233 |    2834922 |    5576697 |    1812213
    miss rate                        |      3.94% |      1.88% |      3.50% |      1.55%
    mpki                             |      15.48 |       9.47 |      16.81 |       6.14
  Cache L2                           |            |            |            |           
    num cache accesses               |    4267328 |    3229624 |    7251447 |    3439341
    num cache misses                 |    3777551 |    1376666 |    1143794 |    1357106
    miss rate                        |     88.52% |     42.63% |     15.77% |     39.46%
    mpki                             |      15.11 |       4.60 |       3.45 |       4.60
  Cache L3                           |            |            |            |           
    num cache accesses               |    3915112 |    1693266 |    1202820 |    1455616
    num cache misses                 |    3775726 |    1188000 |    1088906 |    1341756
    miss rate                        |     96.44% |     70.16% |     90.53% |     92.18%
    mpki                             |      15.10 |       3.97 |       3.28 |       4.55
DRAM summary                         |            |            |            |           
  num dram accesses                  |    9140267 |          0 |          0 |          0
  average dram access latency (ns)   |     117.75 |        inf |        inf |        inf
  average dram queueing delay        |       7.74 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     55.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
