                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  450102608 |  729711976 |  594189754 |  249999984
  Cycles                             |  427320311 |  427320300 |  427320300 |  427318394
  IPC                                |       1.05 |       1.71 |       1.39 |       0.59
  Time (ns)                          |  142440104 |  142440100 |  142440100 |  142439465
Branch predictor stats               |            |            |            |           
  num correct                        |   67981843 |   33603471 |   34081090 |   15199251
  num incorrect                      |    7586469 |     279625 |    5760826 |    9146162
  misprediction rate                 |     10.04% |      0.83% |     14.46% |     37.57%
  mpki                               |      16.85 |       0.38 |       9.70 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71957192 |   55826200 |   67421685 |   29844534
    num misses                       |       2836 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  180616923 |  419902068 |  278702820 |  114926447
    num misses                       |     969218 |      56781 |     182745 |     791201
    miss rate                        |      0.54% |      0.01% |      0.07% |      0.69%
    mpki                             |       2.15 |       0.08 |       0.31 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     972054 |      56824 |     182801 |     791211
    num misses                       |     142202 |      16637 |      28487 |     629350
    miss rate                        |     14.63% |     29.28% |     15.58% |     79.54%
    mpki                             |       0.32 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71957192 |   55826200 |   67421685 |   29844534
    num cache misses                 |    1348008 |      50499 |     196095 |      17010
    miss rate                        |      1.87% |      0.09% |      0.29% |      0.06%
    mpki                             |       2.99 |       0.07 |       0.33 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  180616923 |  419902068 |  278702820 |  114926447
    num cache misses                 |    1642768 |    3948000 |    1714071 |    1783574
    miss rate                        |      0.91% |      0.94% |      0.62% |      1.55%
    mpki                             |       3.65 |       5.41 |       2.88 |       7.13
  Cache L2                           |            |            |            |           
    num cache accesses               |    3070252 |    4001835 |    1912357 |    2004071
    num cache misses                 |    1656600 |    2764321 |    1355326 |    1684856
    miss rate                        |     53.96% |     69.08% |     70.87% |     84.07%
    mpki                             |       3.68 |       3.79 |       2.28 |       6.74
  Cache L3                           |            |            |            |           
    num cache accesses               |    1736479 |    2767795 |    1357737 |    1909036
    num cache misses                 |     684198 |    1062895 |     657320 |     824877
    miss rate                        |     39.40% |     38.40% |     48.41% |     43.21%
    mpki                             |       1.52 |       1.46 |       1.11 |       3.30
DRAM summary                         |            |            |            |           
  num dram accesses                  |    5112650 |          0 |          0 |          0
  average dram access latency (ns)   |     114.94 |        inf |        inf |        inf
  average dram queueing delay        |       4.93 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
