                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |          47 |         186 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          87 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214778633 |   795700483 |   202560281 |   357735787 |   726803635 |  1181880822 |   134766113 |   887038000 |   570045085 |  1527178051 |   252022196 |  1722224885 |   116504258 |   999575141 |  1011711734 |   642571332
    num misses                       |      338257 |     1421678 |     1713934 |      183609 |     4192236 |      158543 |      967251 |    32024795 |       33285 |      808396 |      258414 |     9607250 |     4542332 |      646398 |     2238812 |     6680791
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.58% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.81 |        0.20 |        2.33 |        0.08 |        2.66 |       27.01 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.13 |        4.63
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338304 |     1421864 |     1713956 |      183613 |     4203429 |      158586 |      967265 |    32024801 |       33337 |      809688 |      258417 |     9607315 |     4542416 |      646454 |     2238899 |     6680801
    num misses                       |      104159 |      227616 |      153626 |      100258 |      602123 |       46369 |      967254 |    22880374 |       29609 |       25492 |      173772 |       61309 |     1361692 |      101722 |       30381 |      593555
    miss rate                        |      30.79% |      16.01% |       8.96% |      54.60% |      14.32% |      29.24% |     100.00% |      71.45% |      88.82% |       3.15% |      67.24% |       0.64% |      29.98% |      15.74% |       1.36% |       8.88%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.66 |       19.30 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61601181 |   285745320 |    58122817 |    81440809 |   288306465 |   157123733 |    40276954 |   135828690 |   155595550 |   414525362 |    44254762 |   526193369 |    43801034 |   240255945 |   189020483 |   169372016
    num cache misses                 |       60566 |     8897508 |      389986 |      108896 |     5676775 |      141107 |       31988 |      573518 |       39799 |     5707991 |       65164 |    17411468 |      952029 |      697035 |      341960 |      126707
    miss rate                        |       0.10% |       3.11% |       0.67% |       0.13% |       1.97% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.31% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.36 |        0.64 |        0.12 |        3.15 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.85 |        3.81 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214778633 |   795700483 |   202560281 |   357735787 |   726803635 |  1181880822 |   134766113 |   887038000 |   570045085 |  1527178051 |   252022196 |  1722224885 |   116504258 |   999575141 |  1011711734 |   642571332
    num cache misses                 |     7691498 |     9904601 |    12062629 |     9039441 |     7026949 |    11112202 |    10409110 |     9765037 |     2044198 |    13977739 |    12618046 |    58034170 |     6660149 |     6132438 |    15471127 |    21284152
    miss rate                        |       3.58% |       1.24% |       5.96% |       2.53% |       0.97% |       0.94% |       7.72% |       1.10% |       0.36% |       0.92% |       5.01% |       3.37% |       5.72% |       0.61% |       1.53% |       3.31%
    mpki                             |       12.51 |        4.86 |       19.77 |        9.98 |        3.90 |        5.41 |       28.66 |        8.23 |        1.05 |        3.83 |       22.21 |       16.16 |       26.64 |        2.88 |        7.78 |       14.76
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8810036 |    19306080 |    13304476 |     9149795 |    12948125 |    11268478 |    11850845 |    10339071 |     2143645 |    19713906 |    13478073 |    75463069 |     8934578 |     6837015 |    16033794 |    21631900
    num cache misses                 |     6277122 |     8577593 |     5734091 |     6538158 |     6838651 |     7781188 |    10441098 |     7238619 |     1987627 |     7800589 |    11257493 |    11677673 |     6537791 |     4814095 |     8250352 |    14977190
    miss rate                        |      71.25% |      44.43% |      43.10% |      71.46% |      52.82% |      69.05% |      88.10% |      70.01% |      92.72% |      39.57% |      83.52% |      15.47% |      73.17% |      70.41% |      51.46% |      69.24%
    mpki                             |       10.21 |        4.21 |        9.40 |        7.22 |        3.80 |        3.79 |       28.75 |        6.10 |        1.02 |        2.14 |       19.82 |        3.25 |       26.15 |        2.26 |        4.15 |       10.38
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7349594 |     9083386 |     6589473 |     6541383 |     7084028 |     7797171 |    11850845 |     7239290 |     2048219 |     7829245 |    12052356 |    11698755 |     7862103 |     4822443 |     8471264 |    15210090
    num cache misses                 |     5525163 |     1326348 |     3223801 |     6294615 |     2142388 |     4284684 |    10407405 |     6219968 |     1973199 |      627016 |    11120602 |      382048 |     4452339 |     2803536 |     1506542 |     3389736
    miss rate                        |      75.18% |      14.60% |      48.92% |      96.23% |      30.24% |      54.95% |      87.82% |      85.92% |      96.34% |       8.01% |      92.27% |       3.27% |      56.63% |      58.14% |      17.78% |      22.29%
    mpki                             |        8.99 |        0.65 |        5.28 |        6.95 |        1.19 |        2.09 |       28.66 |        5.25 |        1.01 |        0.17 |       19.58 |        0.11 |       17.81 |        1.31 |        0.76 |        2.35
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91171343 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      418.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      308.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
