                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214992916 |   795107999 |   203420532 |   358463299 |   734515926 |  1183987623 |   134862607 |   888326398 |   570018909 |  1532458129 |   251132648 |  1724551154 |   116504258 |  1002447032 |  1012701319 |   645849042
    num misses                       |      338428 |     1421345 |     1715081 |      184035 |     4195424 |      158932 |      968010 |    32051945 |       33259 |      811499 |      257619 |     9620032 |     4542415 |      646942 |     2238962 |     6736516
    miss rate                        |       0.16% |       0.18% |       0.84% |       0.05% |       0.57% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.80 |        0.20 |        2.31 |        0.08 |        2.66 |       26.99 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.12 |        4.64
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338475 |     1421531 |     1715103 |      184039 |     4206617 |      158975 |      968024 |    32051951 |       33311 |      812791 |      257622 |     9620097 |     4542499 |      646998 |     2239049 |     6736526
    num misses                       |      104235 |      227502 |      153876 |      100421 |      602539 |       46610 |      968013 |    22898098 |       29583 |       25606 |      173273 |       61349 |     1361694 |      101880 |       30410 |      594116
    miss rate                        |      30.80% |      16.00% |       8.97% |      54.57% |      14.32% |      29.32% |     100.00% |      71.44% |      88.81% |       3.15% |      67.26% |       0.64% |      29.98% |      15.75% |       1.36% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.66 |       19.28 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61603049 |   285486261 |    58357226 |    81604609 |   291490630 |   157408573 |    40305464 |   136030845 |   155595550 |   415745530 |    44130321 |   526904868 |    43801034 |   240728350 |   189274327 |   170715171
    num cache misses                 |       60598 |     8895965 |      390621 |      109342 |     5679048 |      141552 |       32029 |      573383 |       39911 |     5718319 |       64933 |    17438541 |      951848 |      697509 |      341923 |      127447
    miss rate                        |       0.10% |       3.12% |       0.67% |       0.13% |       1.95% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.31% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.37 |        0.64 |        0.12 |        3.12 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.85 |        3.81 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214992916 |   795107999 |   203420532 |   358463299 |   734515926 |  1183987623 |   134862607 |   888326398 |   570018909 |  1532458129 |   251132648 |  1724551154 |   116504258 |  1002447032 |  1012701319 |   645849042
    num cache misses                 |     7700646 |     9896211 |    12075772 |     9063292 |     7029849 |    11131569 |    10415170 |     9773004 |     2041668 |    14058095 |    12579461 |    58102805 |     6658440 |     6145186 |    15480208 |    21529609
    miss rate                        |       3.58% |       1.24% |       5.94% |       2.53% |       0.96% |       0.94% |       7.72% |       1.10% |       0.36% |       0.92% |       5.01% |       3.37% |       5.72% |       0.61% |       1.53% |       3.33%
    mpki                             |       12.51 |        4.86 |       19.71 |        9.98 |        3.86 |        5.41 |       28.65 |        8.23 |        1.05 |        3.84 |       22.21 |       16.15 |       26.63 |        2.88 |        7.78 |       14.83
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8824942 |    19300359 |    13319035 |     9174025 |    12951939 |    11288387 |    11856964 |    10346904 |     2140960 |    19803780 |    13439258 |    75557724 |     8931391 |     6850280 |    16040749 |    21877205
    num cache misses                 |     6285685 |     8571648 |     5739932 |     6549748 |     6839398 |     7794560 |    10447199 |     7237564 |     1985458 |     7827039 |    11224169 |    11689450 |     6535325 |     4818528 |     8256767 |    15186286
    miss rate                        |      71.23% |      44.41% |      43.10% |      71.39% |      52.81% |      69.05% |      88.11% |      69.95% |      92.74% |      39.52% |      83.52% |      15.47% |      73.17% |      70.34% |      51.47% |      69.42%
    mpki                             |       10.21 |        4.21 |        9.37 |        7.22 |        3.76 |        3.79 |       28.74 |        6.09 |        1.02 |        2.14 |       19.82 |        3.25 |       26.14 |        2.25 |        4.15 |       10.46
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7363907 |     9081665 |     6596159 |     6552711 |     7083395 |     7810638 |    11856964 |     7238237 |     2045833 |     7854804 |    12019033 |    11709306 |     7858368 |     4826907 |     8475578 |    15418366
    num cache misses                 |     5533578 |     1329906 |     3225264 |     6305197 |     2137778 |     4304723 |    10413461 |     6219127 |     1971050 |      622564 |    11087554 |      379395 |     4448025 |     2805405 |     1510678 |     3386950
    miss rate                        |      75.14% |      14.64% |      48.90% |      96.22% |      30.18% |      55.11% |      87.83% |      85.92% |      96.34% |       7.93% |      92.25% |       3.24% |      56.60% |      58.12% |      17.82% |      21.97%
    mpki                             |        8.99 |        0.65 |        5.26 |        6.95 |        1.17 |        2.09 |       28.65 |        5.24 |        1.01 |        0.17 |       19.58 |        0.11 |       17.79 |        1.31 |        0.76 |        2.33
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91209725 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      418.52 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      308.51 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
