                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  405087457 |  450435065 |  249999979 |  375394060
  Cycles                             |  255034501 |  255034508 |  255032013 |  255034465
  IPC                                |       1.59 |       1.77 |       0.98 |       1.47
  Time (ns)                          |   85011501 |   85011503 |   85010671 |   85011489
Branch predictor stats               |            |            |            |           
  num correct                        |   17192744 |   56632364 |   38222132 |   33977975
  num incorrect                      |     984455 |    6306878 |    9793313 |    5825350
  misprediction rate                 |      5.42% |     10.02% |     20.40% |     14.64%
  mpki                               |       2.43 |      14.00 |      39.17 |      15.52
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   39177227 |   69608297 |   32523298 |   42838166
    num misses                       |          8 |        358 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  125847367 |  182333897 |   84159510 |  157133810
    num misses                       |      35066 |      54678 |     372567 |      85084
    miss rate                        |      0.03% |      0.03% |      0.44% |      0.05%
    mpki                             |       0.09 |       0.12 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      35074 |      55036 |     372586 |      85305
    num misses                       |       1096 |       1799 |      78123 |       2737
    miss rate                        |      3.12% |      3.27% |     20.97% |      3.21%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   39177227 |   69608297 |   32523298 |   42838166
    num cache misses                 |       2054 |    1465893 |     120755 |     549021
    miss rate                        |      0.01% |      2.11% |      0.37% |      1.28%
    mpki                             |       0.01 |       3.25 |       0.48 |       1.46
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  125847367 |  182333897 |   84159510 |  157133810
    num cache misses                 |    3392292 |    1438644 |     315991 |    1158633
    miss rate                        |      2.70% |      0.79% |      0.38% |      0.74%
    mpki                             |       8.37 |       3.19 |       1.26 |       3.09
  Cache L2                           |            |            |            |           
    num cache accesses               |    3404710 |    2915677 |     503681 |    1709924
    num cache misses                 |      59217 |     154050 |     127241 |     262336
    miss rate                        |      1.74% |      5.28% |     25.26% |     15.34%
    mpki                             |       0.15 |       0.34 |       0.51 |       0.70
  Cache L3                           |            |            |            |           
    num cache accesses               |      69735 |     165207 |     195366 |     264826
    num cache misses                 |      53092 |      74598 |      92392 |      39296
    miss rate                        |     76.13% |     45.15% |     47.29% |     14.84%
    mpki                             |       0.13 |       0.17 |       0.37 |       0.10
DRAM summary                         |            |            |            |           
  num dram accesses                  |     389652 |          0 |          0 |          0
  average dram access latency (ns)   |     110.98 |        inf |        inf |        inf
  average dram queueing delay        |       0.97 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
