                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  486460565 |  650960811 |  661747233 |  249999984
  Cycles                             |  693973833 |  693972846 |  693972883 |  693971059
  IPC                                |       0.70 |       0.94 |       0.95 |       0.36
  Time (ns)                          |  231324611 |  231324282 |  231324294 |  231323686
Branch predictor stats               |            |            |            |           
  num correct                        |   73387964 |   29964943 |   38372230 |   15199251
  num incorrect                      |    8229475 |     247192 |    6518432 |    9146162
  misprediction rate                 |     10.08% |      0.82% |     14.52% |     37.57%
  mpki                               |      16.92 |       0.38 |       9.85 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   77874527 |   49792700 |   74839265 |   29844534
    num misses                       |       2999 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  195950104 |  374589780 |  309161223 |  114926447
    num misses                       |    1109374 |      49641 |     199072 |     791197
    miss rate                        |      0.57% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.28 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |    1112373 |      49684 |     199128 |     791207
    num misses                       |     158780 |      15398 |      31407 |     629351
    miss rate                        |     14.27% |     30.99% |     15.77% |     79.54%
    mpki                             |       0.33 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   77874527 |   49792700 |   74839265 |   29844534
    num cache misses                 |    1658045 |      80264 |     333593 |      81604
    miss rate                        |      2.13% |      0.16% |      0.45% |      0.27%
    mpki                             |       3.41 |       0.12 |       0.50 |       0.33
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  195950104 |  374589780 |  309161223 |  114926447
    num cache misses                 |    1996230 |    4053172 |    2149288 |    1924434
    miss rate                        |      1.02% |      1.08% |      0.70% |      1.67%
    mpki                             |       4.10 |       6.23 |       3.25 |       7.70
  Cache L2                           |            |            |            |           
    num cache accesses               |    3840602 |    4192487 |    2518748 |    2387514
    num cache misses                 |    1811534 |    3113783 |    1951315 |    1909180
    miss rate                        |     47.17% |     74.27% |     77.47% |     79.97%
    mpki                             |       3.72 |       4.78 |       2.95 |       7.64
  Cache L3                           |            |            |            |           
    num cache accesses               |    1999407 |    3174364 |    1988607 |    2297461
    num cache misses                 |    1672793 |    3060322 |    1921919 |    1894708
    miss rate                        |     83.66% |     96.41% |     96.65% |     82.47%
    mpki                             |       3.44 |       4.70 |       2.90 |       7.58
DRAM summary                         |            |            |            |           
  num dram accesses                  |   11890525 |          0 |          0 |          0
  average dram access latency (ns)   |     117.10 |        inf |        inf |        inf
  average dram queueing delay        |       7.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     51.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
