                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   793595518 |   377677130 |   436024047
  Cycles                             |  1251907375 |  1251909837 |  1251910095 |  1251909974
  IPC                                |        0.20 |        0.63 |        0.30 |        0.35
  Time (ns)                          |   417302458 |   417303279 |   417303365 |   417303325
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1029619 |     7142504 |    26426372
  num incorrect                      |     2521753 |       17452 |     9933421 |     1001327
  misprediction rate                 |       5.85% |       1.67% |      58.17% |       3.65%
  mpki                               |       10.09 |        0.02 |       26.30 |        2.30
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |    90915353 |    41537689 |    41615113
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   593606740 |   138990152 |   147506207
    num misses                       |       88470 |    21385951 |      993574 |     1226434
    miss rate                        |       0.12% |       3.60% |       0.71% |       0.83%
    mpki                             |        0.35 |       26.95 |        2.63 |        2.81
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    21385957 |      993588 |     1226456
    num misses                       |       88474 |    15281696 |      993577 |      103991
    miss rate                        |     100.00% |      71.46% |     100.00% |       8.48%
    mpki                             |        0.35 |       19.26 |        2.63 |        0.24
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |    90915353 |    41537689 |    41615113
    num cache misses                 |       16017 |      565624 |       23605 |      288581
    miss rate                        |       0.04% |       0.62% |       0.06% |       0.69%
    mpki                             |        0.06 |        0.71 |        0.06 |        0.66
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   593606740 |   138990152 |   147506207
    num cache misses                 |     5662537 |     6564809 |    10682900 |     8799797
    miss rate                        |       7.49% |       1.11% |       7.69% |       5.97%
    mpki                             |       22.65 |        8.27 |       28.29 |       20.18
  Cache L2                           |             |             |             |            
    num cache accesses               |     7698305 |     7194222 |    12118432 |     9982250
    num cache misses                 |     5678554 |     5494452 |    10706425 |     4372931
    miss rate                        |      73.76% |      76.37% |      88.35% |      43.81%
    mpki                             |       22.71 |        6.92 |       28.35 |       10.03
  Cache L3                           |             |             |             |            
    num cache accesses               |     7698305 |     5558356 |    12118352 |     5348096
    num cache misses                 |     5676548 |     5362852 |    10691797 |     4221551
    miss rate                        |      73.74% |      96.48% |      88.23% |      78.94%
    mpki                             |       22.71 |        6.76 |       28.31 |        9.68
DRAM summary                         |             |             |             |            
  num dram accesses                  |    35340250 |           0 |           0 |           0
  average dram access latency (ns)   |      171.84 |         inf |         inf |         inf
  average dram queueing delay        |       61.83 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
