                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999909 |  2146191740 |   392513766 |  2943151683
  Cycles                             |  2496115385 |  2496119794 |  2496118622 |  2496118488
  IPC                                |        0.10 |        0.86 |        0.16 |        1.18
  Time (ns)                          |   832038462 |   832039932 |   832039541 |   832039496
Branch predictor stats               |             |             |             |            
  num correct                        |     2271023 |   172655299 |    31109110 |   196353995
  num incorrect                      |       15217 |    28979013 |     2557880 |    33603642
  misprediction rate                 |       0.67% |      14.37% |       7.60% |      14.61%
  mpki                               |        0.06 |       13.50 |        6.52 |       11.42
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    22095385 |   314449698 |    33053340 |   357053243
    num misses                       |           3 |          65 |          42 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68115827 |  1029004621 |   108080942 |  1240580676
    num misses                       |      121838 |     5750650 |      533387 |     8753888
    miss rate                        |       0.18% |       0.56% |       0.49% |       0.71%
    mpki                             |        0.49 |        2.68 |        1.36 |        2.97
  L2 TLB                             |             |             |             |            
    num accesses                     |      121841 |     5750715 |      533429 |     8753906
    num misses                       |      121749 |       36304 |      167950 |       66811
    miss rate                        |      99.92% |       0.63% |      31.48% |       0.76%
    mpki                             |        0.49 |        0.02 |        0.43 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    22095385 |   314449698 |    33053340 |   357053243
    num cache misses                 |       84825 |     9368441 |       44180 |     3026529
    miss rate                        |       0.38% |       2.98% |       0.13% |       0.85%
    mpki                             |        0.34 |        4.37 |        0.11 |        1.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68115827 |  1029004621 |   108080942 |  1240580676
    num cache misses                 |    12874217 |    34010708 |     5795094 |     5940083
    miss rate                        |      18.90% |       3.31% |       5.36% |       0.48%
    mpki                             |       51.50 |       15.85 |       14.76 |        2.02
  Cache L2                           |             |             |             |            
    num cache accesses               |    12960000 |    43411818 |     5866499 |     9044790
    num cache misses                 |     8129195 |      792134 |     5032257 |      593499
    miss rate                        |      62.73% |       1.82% |      85.78% |       6.56%
    mpki                             |       32.52 |        0.37 |       12.82 |        0.20
  Cache L3                           |             |             |             |            
    num cache accesses               |     8130153 |      828736 |     5059597 |      673519
    num cache misses                 |     8051383 |      699443 |     2522806 |      553264
    miss rate                        |      99.03% |      84.40% |      49.86% |      82.15%
    mpki                             |       32.21 |        0.33 |        6.43 |        0.19
DRAM summary                         |             |             |             |            
  num dram accesses                  |    18305193 |           0 |           0 |           0
  average dram access latency (ns)   |      638.25 |         inf |         inf |         inf
  average dram queueing delay        |      498.21 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
