                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  281401108 |  395989709 |  447229474
  Cycles                             |  274367089 |  274369747 |  274369500 |  274369582
  IPC                                |       0.91 |       1.03 |       1.44 |       1.63
  Time (ns)                          |   91455697 |   91456583 |   91456500 |   91456528
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14477973 |   16763350 |   56248440
  num incorrect                      |    9793313 |   10938875 |     955284 |    6248321
  misprediction rate                 |     20.40% |     43.04% |      5.39% |     10.00%
  mpki                               |      39.17 |      38.87 |       2.41 |      13.97
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   22478647 |   38359809 |   69095542
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   82285917 |  123199126 |  181016384
    num misses                       |     372591 |       4648 |      33503 |      54642
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.08 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372610 |       4700 |      33511 |      55000
    num misses                       |      78120 |       4244 |       1073 |       1799
    miss rate                        |     20.97% |     90.30% |      3.20% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   22478647 |   38359809 |   69095542
    num cache misses                 |     150845 |       8021 |       6608 |    1465325
    miss rate                        |      0.46% |      0.04% |      0.02% |      2.12%
    mpki                             |       0.60 |       0.03 |       0.02 |       3.28
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   82285917 |  123199126 |  181016384
    num cache misses                 |     344234 |     287021 |    3347471 |    1449664
    miss rate                        |      0.41% |      0.35% |      2.72% |      0.80%
    mpki                             |       1.38 |       1.02 |       8.45 |       3.24
  Cache L2                           |            |            |            |           
    num cache accesses               |     571713 |     308383 |    3375275 |    2933136
    num cache misses                 |     197439 |     281196 |     148268 |     195201
    miss rate                        |     34.53% |     91.18% |      4.39% |      6.66%
    mpki                             |       0.79 |       1.00 |       0.37 |       0.44
  Cache L3                           |            |            |            |           
    num cache accesses               |     275909 |     294788 |     170678 |     213684
    num cache misses                 |     178593 |     280612 |     145184 |     182922
    miss rate                        |     64.73% |     95.19% |     85.06% |     85.60%
    mpki                             |       0.71 |       1.00 |       0.37 |       0.41
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1204307 |          0 |          0 |          0
  average dram access latency (ns)   |     112.64 |        inf |        inf |        inf
  average dram queueing delay        |       2.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
