                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   460296262 |   829194109 |   701000219
  Cycles                             |  3154731084 |  3154734725 |  3154735015 |  3154733974
  IPC                                |        0.08 |        0.15 |        0.26 |        0.22
  Time (ns)                          |  1051577028 |  1051578242 |  1051578338 |  1051577991
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    76402286 |     7521815 |    13118390
  num incorrect                      |     6500447 |     4673406 |       50371 |    17998583
  misprediction rate                 |       9.99% |       5.76% |       0.67% |      57.84%
  mpki                               |       26.00 |       10.15 |        0.06 |       25.68
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    77724827 |    73285009 |    75877315
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   139110107 |   225779081 |   256966223
    num misses                       |     1331619 |      166721 |      403230 |     1795874
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.70%
    mpki                             |        5.33 |        0.36 |        0.49 |        2.56
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349060 |      166725 |      403233 |     1795888
    num misses                       |     1140461 |      166725 |      402930 |     1795866
    miss rate                        |      84.54% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.36 |        0.49 |        2.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    77724827 |    73285009 |    75877315
    num cache misses                 |      518089 |       30684 |      386915 |       63545
    miss rate                        |       2.45% |       0.04% |       0.53% |       0.08%
    mpki                             |        2.07 |        0.07 |        0.47 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   139110107 |   225779081 |   256966223
    num cache misses                 |     7592832 |    10673069 |    42578008 |    19841591
    miss rate                        |       8.76% |       7.67% |      18.86% |       7.72%
    mpki                             |       30.37 |       23.19 |       51.35 |       28.30
  Cache L2                           |             |             |             |            
    num cache accesses               |     8185455 |    14155269 |    42974840 |    22266730
    num cache misses                 |     7905945 |    10703753 |    27314413 |    19905009
    miss rate                        |      96.59% |      75.62% |      63.56% |      89.39%
    mpki                             |       31.62 |       23.25 |       32.94 |       28.40
  Cache L3                           |             |             |             |            
    num cache accesses               |     7982720 |    14155269 |    27324330 |    22266603
    num cache misses                 |     7904268 |    10702041 |    27158099 |    19888747
    miss rate                        |      99.02% |      75.60% |      99.39% |      89.32%
    mpki                             |       31.62 |       23.25 |       32.75 |       28.37
DRAM summary                         |             |             |             |            
  num dram accesses                  |    98103161 |           0 |           0 |           0
  average dram access latency (ns)   |      223.54 |         inf |         inf |         inf
  average dram queueing delay        |      113.53 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
