                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  266212241 |  409708453 |  456067534
  Cycles                             |  254409448 |  254412311 |  254412103 |  254412201
  IPC                                |       0.98 |       1.05 |       1.61 |       1.79
  Time (ns)                          |   84803150 |   84804104 |   84804035 |   84804067
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14082719 |   17384678 |   57308834
  num incorrect                      |    9793313 |   10209361 |     999373 |    6408989
  misprediction rate                 |     20.40% |     42.03% |      5.44% |     10.06%
  mpki                               |      39.17 |      38.35 |       2.44 |      14.05
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21514414 |   39597730 |   70509927
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   78236704 |  127286340 |  184649048
    num misses                       |     372573 |       4541 |      35977 |      54682
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372592 |       4593 |      35985 |      55040
    num misses                       |      78123 |       4190 |       1098 |       1798
    miss rate                        |     20.97% |     91.23% |      3.05% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21514414 |   39597730 |   70509927
    num cache misses                 |     108243 |       1720 |        815 |    1487447
    miss rate                        |      0.33% |      0.01% |      0.00% |      2.11%
    mpki                             |       0.43 |       0.01 |       0.00 |       3.26
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   78236704 |  127286340 |  184649048
    num cache misses                 |     310926 |     268172 |    3437545 |    1436854
    miss rate                        |      0.37% |      0.34% |      2.70% |      0.78%
    mpki                             |       1.24 |       1.01 |       8.39 |       3.15
  Cache L2                           |            |            |            |           
    num cache accesses               |     485342 |     272421 |    3446677 |    2929956
    num cache misses                 |     104102 |     259672 |      46303 |      84669
    miss rate                        |     21.45% |     95.32% |      1.34% |      2.89%
    mpki                             |       0.42 |       0.98 |       0.11 |       0.19
  Cache L3                           |            |            |            |           
    num cache accesses               |     171472 |     262262 |      54751 |      91129
    num cache misses                 |      89110 |     259293 |      40888 |      56006
    miss rate                        |     51.97% |     98.87% |     74.68% |     61.46%
    mpki                             |       0.36 |       0.97 |       0.10 |       0.12
DRAM summary                         |            |            |            |           
  num dram accesses                  |     733543 |          0 |          0 |          0
  average dram access latency (ns)   |     112.13 |        inf |        inf |        inf
  average dram queueing delay        |       2.12 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
