                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   522161883 |   249999980 |  2150749178 |   336588345
  Cycles                             |  1173074464 |  1173072802 |  1173074380 |  1173074577
  IPC                                |        0.45 |        0.21 |        1.83 |        0.29
  Time (ns)                          |   391024822 |   391024268 |   391024794 |   391024859
Branch predictor stats               |             |             |             |            
  num correct                        |    17379816 |    42338506 |   396922650 |     6685482
  num incorrect                      |     8157021 |     3913322 |    27078091 |     9202186
  misprediction rate                 |      31.94% |       8.46% |       6.39% |      57.92%
  mpki                               |       15.62 |       15.65 |       12.59 |       27.34
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    40822240 |    28960848 |   352670359 |    37972927
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   227485142 |    86565665 |   700930194 |   126967863
    num misses                       |      234638 |     1462148 |          23 |      905981
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.71%
    mpki                             |        0.45 |        5.85 |        0.00 |        2.69
  L2 TLB                             |             |             |             |            
    num accesses                     |      234641 |     1462190 |          62 |      905995
    num misses                       |      160021 |      397346 |          62 |      905984
    miss rate                        |      68.20% |      27.17% |     100.00% |     100.00%
    mpki                             |        0.31 |        1.59 |        0.00 |        2.69
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    40822240 |    28960848 |   352670359 |    37972927
    num cache misses                 |       58844 |       33206 |     3406264 |       37214
    miss rate                        |       0.14% |       0.11% |       0.97% |       0.10%
    mpki                             |        0.11 |        0.13 |        1.58 |        0.11
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   227485142 |    86565665 |   700930194 |   126967863
    num cache misses                 |    11571188 |    10108678 |       55374 |     9970359
    miss rate                        |       5.09% |      11.68% |       0.01% |       7.85%
    mpki                             |       22.16 |       40.43 |        0.03 |       29.62
  Cache L2                           |             |             |             |            
    num cache accesses               |    12424888 |    11228529 |     3470536 |    11417497
    num cache misses                 |    10371122 |     8946620 |      181768 |    10007550
    miss rate                        |      83.47% |      79.68% |       5.24% |      87.65%
    mpki                             |       19.86 |       35.79 |        0.08 |       29.73
  Cache L3                           |             |             |             |            
    num cache accesses               |    11165978 |    10033721 |      190666 |    11417470
    num cache misses                 |    10244470 |     6058013 |      178601 |     9977559
    miss rate                        |      91.75% |      60.38% |      93.67% |      87.39%
    mpki                             |       19.62 |       24.23 |        0.08 |       29.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33980381 |           0 |           0 |           0
  average dram access latency (ns)   |      171.91 |         inf |         inf |         inf
  average dram queueing delay        |       61.90 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      86.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
