                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
    miss rate                        |       8.88% |      89.08% |      79.51% |      29.91% |      30.97% |       0.76% |      15.94% |       0.64% |      51.99% |      84.53% |       2.48% |     100.00% |      28.79% |      100.00% |      99.92% |       9.72%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.43 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.51 |        0.02 |         0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |   344215545 |   299101283 |   276921528 |    84429071 |   116925239 |  1079593814 |   569220271 |  1034313386 |   156928751 |    21135842 |   685538440 |    74435586 |   327216231 |   1651203226 |    76816931 |   273193859
    num cache misses                 |      254836 |       71369 |      153171 |     1833461 |      117309 |     9309303 |    17687240 |    34207139 |      226001 |      402888 |      111503 |       55194 |      295894 |     15550593 |      596818 |    15883329
    miss rate                        |       0.07% |       0.02% |       0.06% |       2.17% |       0.10% |       0.86% |       3.11% |       3.31% |       0.14% |       1.91% |       0.02% |       0.07% |       0.09% |        0.94% |       0.78% |       5.81%
    mpki                             |        0.09 |        0.02 |        0.07 |        3.80 |        0.10 |        1.05 |        4.36 |        4.84 |        0.13 |        1.61 |        0.02 |        0.08 |        0.07 |         1.54 |        0.69 |        8.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |  1310722465 |  1087809972 |  1066876180 |   224654946 |   408705463 |  3751601717 |  1585479855 |  3385354991 |   689655732 |    86633855 |  2189122610 |   250353150 |  2461166075 |   3281748951 |   236592525 |   766198367
    num cache misses                 |    42467270 |     3997744 |    16487754 |    12816179 |    14412333 |    17686175 |    19771605 |   113980715 |    17877859 |     7451712 |    58013154 |    19108302 |    23141475 |       111692 |    44607630 |    17120069
    miss rate                        |       3.24% |       0.37% |       1.55% |       5.70% |       3.53% |       0.47% |       1.25% |       3.37% |       2.59% |       8.60% |       2.65% |       7.63% |       0.94% |        0.00% |      18.85% |       2.23%
    mpki                             |       14.54 |        1.08 |        7.11 |       26.59 |       12.31 |        1.99 |        4.87 |       16.14 |       10.18 |       29.81 |        8.06 |       27.73 |        5.41 |         0.01 |       51.32 |        8.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    43148793 |     4174932 |    17926711 |    17146463 |    16573956 |    27102158 |    38399325 |   148216117 |    18106002 |     7874064 |    58326901 |    21518126 |    23464725 |     15677071 |    45204459 |    33775164
    num cache misses                 |    29888789 |     3887334 |    15497370 |    12583944 |    11743399 |     2645071 |    17067156 |    22838596 |    12548943 |     7525872 |     1822659 |    19163496 |    16202208 |       317698 |    29377661 |    16617309
    miss rate                        |      69.27% |      93.11% |      86.45% |      73.39% |      70.85% |       9.76% |      44.45% |      15.41% |      69.31% |      95.58% |       3.12% |      89.06% |      69.05% |        2.03% |      64.99% |      49.20%
    mpki                             |       10.23 |        1.05 |        6.68 |       26.11 |       10.03 |        0.30 |        4.20 |        3.23 |        7.15 |       30.10 |        0.25 |       27.81 |        3.79 |         0.03 |       33.80 |        8.42
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    30338472 |     3994513 |    16973916 |    15084339 |    13820702 |     2753842 |    18010845 |    22873147 |    12554432 |     7545900 |     2030926 |    21518126 |    16230834 |       332484 |    29377672 |    17389883
    num cache misses                 |     6125323 |     3859154 |     4181422 |     8461610 |    10305888 |      623461 |     2397080 |      666997 |    12042831 |     7247664 |     1139743 |    19104783 |     8006236 |       312860 |    26984455 |     4490468
    miss rate                        |      20.19% |      96.61% |      24.63% |      56.10% |      74.57% |      22.64% |      13.31% |       2.92% |      95.92% |      96.05% |      56.12% |      88.78% |      49.33% |       94.10% |      91.85% |      25.82%
    mpki                             |        2.10 |        1.04 |        1.80 |       17.55 |        8.80 |        0.07 |        0.59 |        0.09 |        6.86 |       28.99 |        0.16 |       27.72 |        1.87 |         0.03 |       31.05 |        2.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num dram accesses                  |   175842911 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |      428.25 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |      318.24 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
