                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   396641570 |   249999980 |  1560186453 |   790802052
  Cycles                             |  1212769251 |  1212766565 |  1212769133 |  1212769455
  IPC                                |        0.33 |        0.21 |        1.29 |        0.65
  Time (ns)                          |   404256417 |   404255522 |   404256378 |   404256485
Branch predictor stats               |             |             |             |            
  num correct                        |    31485524 |    42338506 |   125504738 |   118962378
  num incorrect                      |     2588449 |     3913322 |    21094853 |    13483184
  misprediction rate                 |       7.60% |       8.46% |      14.39% |      10.18%
  mpki                               |        6.53 |       15.65 |       13.52 |       17.05
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    33335047 |    28960848 |   228602996 |   126775598
    num misses                       |          42 |          42 |          65 |        5313
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   109256046 |    86565665 |   748154372 |   319847580
    num misses                       |      542169 |     1461201 |     4174683 |     1878891
    miss rate                        |       0.50% |       1.69% |       0.56% |       0.59%
    mpki                             |        1.37 |        5.84 |        2.68 |        2.38
  L2 TLB                             |             |             |             |            
    num accesses                     |      542211 |     1461243 |     4174748 |     1884204
    num misses                       |      170203 |      397302 |       26695 |      271608
    miss rate                        |      31.39% |      27.19% |       0.64% |      14.41%
    mpki                             |        0.43 |        1.59 |        0.02 |        0.34
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    33335047 |    28960848 |   228602996 |   126775598
    num cache misses                 |      122709 |       44046 |     6822401 |     2840505
    miss rate                        |       0.37% |       0.15% |       2.98% |       2.24%
    mpki                             |        0.31 |        0.18 |        4.37 |        3.59
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   109256046 |    86565665 |   748154372 |   319847580
    num cache misses                 |     5971217 |    10238714 |    24837896 |     3421832
    miss rate                        |       5.47% |      11.83% |       3.32% |       1.07%
    mpki                             |       15.05 |       40.95 |       15.92 |        4.33
  Cache L2                           |             |             |             |            
    num cache accesses               |     6188819 |    12432170 |    31693125 |     6603078
    num cache misses                 |     5892451 |     9290037 |      770149 |     3322503
    miss rate                        |      95.21% |      74.73% |       2.43% |      50.32%
    mpki                             |       14.86 |       37.16 |        0.49 |        4.20
  Cache L3                           |             |             |             |            
    num cache accesses               |     5987703 |    11439921 |      807781 |     3665071
    num cache misses                 |     5889845 |     9277754 |      695558 |     2941631
    miss rate                        |      98.37% |      81.10% |      86.11% |      80.26%
    mpki                             |       14.85 |       37.11 |        0.45 |        3.72
DRAM summary                         |             |             |             |            
  num dram accesses                  |    23537810 |           0 |           0 |           0
  average dram access latency (ns)   |      128.08 |         inf |         inf |         inf
  average dram queueing delay        |       18.07 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      58.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
