                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   719912138 |   519952340 |   467205259 |   249999973
  Cycles                             |  2661729001 |  2661728969 |  2661729210 |  2661727069
  IPC                                |        0.27 |        0.20 |        0.18 |        0.09
  Time (ns)                          |   887243000 |   887242990 |   887243070 |   887242356
Branch predictor stats               |             |             |             |            
  num correct                        |    43749082 |    41187381 |     4214199 |    40600608
  num incorrect                      |    26328509 |     3367734 |       28168 |     2521753
  misprediction rate                 |      37.57% |       7.56% |       0.66% |       5.85%
  mpki                               |       36.57 |        6.48 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    85880473 |    43688801 |    41290557 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   331002555 |   143149156 |   126885095 |    75636447
    num misses                       |     2268215 |      696638 |      225191 |       88470
    miss rate                        |       0.69% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.15 |        1.34 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     2268225 |      696680 |      225194 |       88474
    num misses                       |     1802550 |      217361 |      225021 |       88474
    miss rate                        |      79.47% |      31.20% |      99.92% |     100.00%
    mpki                             |        2.50 |        0.42 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    85880473 |    43688801 |    41290557 |    41868591
    num cache misses                 |       33730 |       59590 |      149657 |        4667
    miss rate                        |       0.04% |       0.14% |       0.36% |       0.01%
    mpki                             |        0.05 |        0.11 |        0.32 |        0.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   331002555 |   143149156 |   126885095 |    75636447
    num cache misses                 |     5136051 |     7629184 |    23771268 |     5662350
    miss rate                        |       1.55% |       5.33% |      18.73% |       7.49%
    mpki                             |        7.13 |       14.67 |       50.88 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     5855229 |     7744124 |    23922715 |     7686727
    num cache misses                 |     4431211 |     6669785 |    14566808 |     5667017
    miss rate                        |      75.68% |      86.13% |      60.89% |      73.72%
    mpki                             |        6.16 |       12.83 |       31.18 |       22.67
  Cache L3                           |             |             |             |            
    num cache accesses               |     5220515 |     6725302 |    14568598 |     7686727
    num cache misses                 |     2450999 |     4133182 |    14349002 |     5662856
    miss rate                        |      46.95% |      61.46% |      98.49% |      73.67%
    mpki                             |        3.40 |        7.95 |       30.71 |       22.65
DRAM summary                         |             |             |             |            
  num dram accesses                  |    40894721 |           0 |           0 |           0
  average dram access latency (ns)   |      371.84 |         inf |         inf |         inf
  average dram queueing delay        |      251.82 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
