                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1450327297 |   249999989 |   876397127 |   763957480
  Cycles                             |  4580356727 |  4580352532 |  4580356521 |  4580356695
  IPC                                |        0.32 |        0.05 |        0.19 |        0.17
  Time (ns)                          |  1526785576 |  1526784178 |  1526785507 |  1526785565
Branch predictor stats               |             |             |             |            
  num correct                        |   115033805 |    43244780 |   148718982 |   105124862
  num incorrect                      |     9422829 |    11689069 |    13654702 |    14418378
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      12.06%
  mpki                               |        6.50 |       46.76 |       15.58 |       18.87
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   121238670 |    23761816 |   101710501 |   133860489
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   399289110 |    88558906 |   303363042 |   356028556
    num misses                       |     1962993 |    21161227 |     5118034 |    13868584
    miss rate                        |       0.49% |      23.90% |       1.69% |       3.90%
    mpki                             |        1.35 |       84.64 |        5.84 |       18.15
  L2 TLB                             |             |             |             |            
    num accesses                     |     1963035 |    21161230 |     5118076 |    13868684
    num misses                       |      611563 |    10899097 |     1397787 |     4167463
    miss rate                        |      31.15% |      51.51% |      27.31% |      30.05%
    mpki                             |        0.42 |       43.60 |        1.59 |        5.46
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   121238670 |    23761816 |   101710501 |   133860489
    num cache misses                 |      264272 |      184445 |       98942 |     3018086
    miss rate                        |       0.22% |       0.78% |       0.10% |       2.25%
    mpki                             |        0.18 |        0.74 |        0.11 |        3.95
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   399289110 |    88558906 |   303363042 |   356028556
    num cache misses                 |    21525779 |    28998916 |    35957924 |    20695105
    miss rate                        |       5.39% |      32.75% |      11.85% |       5.81%
    mpki                             |       14.84 |      116.00 |       41.03 |       27.09
  Cache L2                           |             |             |             |            
    num cache accesses               |    22085215 |    33649105 |    42821058 |    29473407
    num cache misses                 |    19805131 |    24978590 |    31038107 |    20450731
    miss rate                        |      89.68% |      74.23% |      72.48% |      69.39%
    mpki                             |       13.66 |       99.91 |       35.42 |       26.77
  Cache L3                           |             |             |             |            
    num cache accesses               |    20101527 |    29484208 |    37804979 |    26223714
    num cache misses                 |    19791731 |    24843899 |    30708778 |    20191388
    miss rate                        |      98.46% |      84.26% |      81.23% |      77.00%
    mpki                             |       13.65 |       99.38 |       35.04 |       26.43
DRAM summary                         |             |             |             |            
  num dram accesses                  |   121706237 |           0 |           0 |           0
  average dram access latency (ns)   |      143.67 |         inf |         inf |         inf
  average dram queueing delay        |       33.66 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
