                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   8193604553 |   2130768942 |    768715865 |    249999989
  Cycles                             |  12880933627 |  12880932926 |  12880933365 |  12880929191
  IPC                                |         0.64 |         0.17 |         0.06 |         0.02
  Time (ns)                          |   4293644542 |   4293644309 |   4293644455 |   4293643064
Branch predictor stats               |              |              |              |             
  num correct                        |    890546288 |    168956039 |    105753308 |     43244780
  num incorrect                      |    135738135 |     13820050 |     14512100 |     11689069
  misprediction rate                 |       13.23% |        7.56% |       12.07% |       21.28%
  mpki                               |        16.57 |         6.49 |        18.88 |        46.76
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    964905640 |    178596238 |    134687998 |     23761816
    num misses                       |           10 |           42 |          100 |            3
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |   3676890115 |    586489179 |    358218781 |     88558906
    num misses                       |     36992216 |      2871168 |     13945838 |     21160406
    miss rate                        |        1.01% |        0.49% |        3.89% |       23.89%
    mpki                             |         4.51 |         1.35 |        18.14 |        84.64
  L2 TLB                             |              |              |              |             
    num accesses                     |     36992226 |      2871210 |     13945938 |     21160409
    num misses                       |      3266280 |       894258 |      4188772 |     10899018
    miss rate                        |        8.83% |       31.15% |       30.04% |       51.51%
    mpki                             |         0.40 |         0.42 |         5.45 |        43.60
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    964905640 |    178596238 |    134687998 |     23761816
    num cache misses                 |       392138 |       288171 |      3394417 |       211293
    miss rate                        |        0.04% |        0.16% |        2.52% |        0.89%
    mpki                             |         0.05 |         0.14 |         4.42 |         0.85
  Cache L1-D                         |              |              |              |             
    num cache accesses               |   3676890115 |    586489179 |    358218781 |     88558906
    num cache misses                 |    118690249 |     31547087 |     21228477 |     29045827
    miss rate                        |        3.23% |        5.38% |        5.93% |       32.80%
    mpki                             |        14.49 |        14.81 |        27.62 |       116.18
  Cache L2                           |              |              |              |             
    num cache accesses               |    120523688 |     32106972 |     30337037 |     33647923
    num cache misses                 |     65557887 |     28081850 |     21389054 |     25310014
    miss rate                        |       54.39% |       87.46% |       70.50% |       75.22%
    mpki                             |         8.00 |        13.18 |        27.82 |       101.24
  Cache L3                           |              |              |              |             
    num cache accesses               |     67100454 |     28354249 |     27115111 |     29732255
    num cache misses                 |     10750092 |     18735871 |     20192275 |     24345356
    miss rate                        |       16.02% |       66.08% |       74.47% |       81.88%
    mpki                             |         1.31 |         8.79 |        26.27 |        97.38
DRAM summary                         |              |              |              |             
  num dram accesses                  |     95141728 |            0 |            0 |            0
  average dram access latency (ns)   |       450.79 |          inf |          inf |          inf
  average dram queueing delay        |       310.75 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       88.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
