                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   416554573 |   810555094 |   644301389
  Cycles                             |  2913348758 |  2913351963 |  2913351817 |  2913351900
  IPC                                |        0.09 |        0.14 |        0.28 |        0.22
  Time (ns)                          |   971116253 |   971117321 |   971117273 |   971117300
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    68796085 |     7354992 |    12185449
  num incorrect                      |     6500447 |     4379969 |       49260 |    16900266
  misprediction rate                 |       9.99% |       5.99% |       0.67% |      58.11%
  mpki                               |       26.00 |       10.51 |        0.06 |       26.23
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    69825176 |    71637758 |    70520181
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   127113863 |   220734802 |   237402196
    num misses                       |     1331688 |      151287 |      394357 |     1675414
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.71%
    mpki                             |        5.33 |        0.36 |        0.49 |        2.60
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349129 |      151291 |      394360 |     1675428
    num misses                       |     1140459 |      151291 |      394064 |     1675409
    miss rate                        |      84.53% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.36 |        0.49 |        2.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    69825176 |    71637758 |    70520181
    num cache misses                 |      409422 |       13968 |      572035 |       56818
    miss rate                        |       1.94% |       0.02% |       0.80% |       0.08%
    mpki                             |        1.64 |        0.03 |        0.71 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   127113863 |   220734802 |   237402196
    num cache misses                 |     7457836 |     9685558 |    41663801 |    18281981
    miss rate                        |       8.61% |       7.62% |      18.88% |       7.70%
    mpki                             |       29.83 |       23.25 |       51.40 |       28.37
  Cache L2                           |             |             |             |            
    num cache accesses               |     7887843 |    13024276 |    42237455 |    20694348
    num cache misses                 |     7539740 |     9699526 |    27663734 |    18338799
    miss rate                        |      95.59% |      74.47% |      65.50% |      88.62%
    mpki                             |       30.16 |       23.29 |       34.13 |       28.46
  Cache L3                           |             |             |             |            
    num cache accesses               |     7560919 |    13024276 |    27665353 |    20694348
    num cache misses                 |     7203834 |     9683874 |    25389809 |    18285641
    miss rate                        |      95.28% |      74.35% |      91.77% |      88.36%
    mpki                             |       28.82 |       23.25 |       31.32 |       28.38
DRAM summary                         |             |             |             |            
  num dram accesses                  |    90765926 |           0 |           0 |           0
  average dram access latency (ns)   |      229.33 |         inf |         inf |         inf
  average dram queueing delay        |      119.32 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
