                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  395550894 |  447432870 |  249999979 |  340001600
  Cycles                             |  279989529 |  279989609 |  279986981 |  279989525
  IPC                                |       1.41 |       1.60 |       0.89 |       1.21
  Time (ns)                          |   93329843 |   93329870 |   93328994 |   93329842
Branch predictor stats               |            |            |            |           
  num correct                        |   16746316 |   56272918 |   38222132 |   30787522
  num incorrect                      |     953982 |    6252022 |    9793313 |    5221162
  misprediction rate                 |      5.39% |     10.00% |     20.40% |     14.50%
  mpki                               |       2.41 |      13.97 |      39.17 |      15.36
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   38319275 |   69128159 |   32523298 |   38741139
    num misses                       |          8 |        358 |         19 |        202
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  123057019 |  181099886 |   84159510 |  142225364
    num misses                       |      33302 |      54633 |     372553 |      71680
    miss rate                        |      0.03% |      0.03% |      0.44% |      0.05%
    mpki                             |       0.08 |       0.12 |       1.49 |       0.21
  L2 TLB                             |            |            |            |           
    num accesses                     |      33310 |      54991 |     372572 |      71882
    num misses                       |       1073 |       1799 |      78124 |       2403
    miss rate                        |      3.22% |      3.27% |     20.97% |      3.34%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   38319275 |   69128159 |   32523298 |   38741139
    num cache misses                 |       7110 |    1468594 |     158779 |     495655
    miss rate                        |      0.02% |      2.12% |      0.49% |      1.28%
    mpki                             |       0.02 |       3.28 |       0.64 |       1.46
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  123057019 |  181099886 |   84159510 |  142225364
    num cache misses                 |    3349950 |    1452372 |     352593 |    1097074
    miss rate                        |      2.72% |      0.80% |      0.42% |      0.77%
    mpki                             |       8.47 |       3.25 |       1.41 |       3.23
  Cache L2                           |            |            |            |           
    num cache accesses               |    3380933 |    2941664 |     591132 |    1613056
    num cache misses                 |     167627 |     215523 |     216358 |     391326
    miss rate                        |      4.96% |      7.33% |     36.60% |     24.26%
    mpki                             |       0.42 |       0.48 |       0.87 |       1.15
  Cache L3                           |            |            |            |           
    num cache accesses               |     192643 |     236657 |     298180 |     416381
    num cache misses                 |     165835 |     210253 |     203001 |     324267
    miss rate                        |     86.08% |     88.84% |     68.08% |     77.88%
    mpki                             |       0.42 |       0.47 |       0.81 |       0.95
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1254465 |          0 |          0 |          0
  average dram access latency (ns)   |     112.94 |        inf |        inf |        inf
  average dram queueing delay        |       2.93 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
