                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   627199543 |   249999879 |   650515764 |   851444428
  Cycles                             |  1362703030 |  1362700196 |  1362702564 |  1362702898
  IPC                                |        0.46 |        0.18 |        0.48 |        0.62
  Time (ns)                          |   454234343 |   454233399 |   454234188 |   454234299
Branch predictor stats               |             |             |             |            
  num correct                        |    34085771 |    38165828 |    19400043 |     1108085
  num incorrect                      |      797121 |     8123236 |     9372312 |       18780
  misprediction rate                 |       2.29% |      17.55% |      32.57% |       1.67%
  mpki                               |        1.27 |       32.49 |       14.41 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    63299070 |    34415971 |    50424651 |    97532725
    num misses                       |          47 |         133 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   219183272 |    96931746 |   296127067 |   636911424
    num misses                       |      341293 |      514335 |      299299 |    23034275
    miss rate                        |       0.16% |       0.53% |       0.10% |       3.62%
    mpki                             |        0.54 |        2.06 |        0.46 |       27.05
  L2 TLB                             |             |             |             |            
    num accesses                     |      341340 |      514468 |      299302 |    23034281
    num misses                       |      106469 |       50804 |      198491 |    16491601
    miss rate                        |      31.19% |       9.88% |      66.32% |      71.60%
    mpki                             |        0.17 |        0.20 |        0.31 |       19.37
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    63299070 |    34415971 |    50424651 |    97532725
    num cache misses                 |       62272 |     2798574 |       44344 |      676631
    miss rate                        |       0.10% |       8.13% |       0.09% |       0.69%
    mpki                             |        0.10 |       11.19 |        0.07 |        0.79
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   219183272 |    96931746 |   296127067 |   636911424
    num cache misses                 |     7922920 |     2859685 |    14498474 |     7108719
    miss rate                        |       3.61% |       2.95% |       4.90% |       1.12%
    mpki                             |       12.63 |       11.44 |       22.29 |        8.35
  Cache L2                           |             |             |             |            
    num cache accesses               |     9275260 |     5993716 |    15351869 |     7864874
    num cache misses                 |     6841059 |     4266946 |    12829256 |     6456426
    miss rate                        |      73.76% |      71.19% |      83.57% |      82.09%
    mpki                             |       10.91 |       17.07 |       19.72 |        7.58
  Cache L3                           |             |             |             |            
    num cache accesses               |     8237939 |     4604609 |    13638307 |     6536079
    num cache misses                 |     6815975 |     4263529 |    12811960 |     6353970
    miss rate                        |      82.74% |      92.59% |      93.94% |      97.21%
    mpki                             |       10.87 |       17.05 |       19.70 |        7.46
DRAM summary                         |             |             |             |            
  num dram accesses                  |    37488336 |           0 |           0 |           0
  average dram access latency (ns)   |      168.45 |         inf |         inf |         inf
  average dram queueing delay        |       58.44 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
