                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   978752066 |  1389809961 |   818762787 |   249999927
  Cycles                             |  2480874005 |  2480874000 |  2480874349 |  2480867691
  IPC                                |        0.39 |        0.56 |        0.33 |        0.10
  Time (ns)                          |   826958002 |   826958000 |   826958116 |   826955897
Branch predictor stats               |             |             |             |            
  num correct                        |    32281991 |   211039612 |     7428273 |    58565837
  num incorrect                      |    15171251 |    45725812 |       49750 |     6500447
  misprediction rate                 |      31.97% |      17.81% |       0.67% |       9.99%
  mpki                               |       15.50 |       32.90 |        0.06 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    77514409 |   191988086 |    72362987 |    21135842
    num misses                       |           3 |         299 |           3 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   426613682 |   539658681 |   222953185 |    86633855
    num misses                       |      440225 |     2862875 |      398248 |     1331682
    miss rate                        |       0.10% |       0.53% |       0.18% |       1.54%
    mpki                             |        0.45 |        2.06 |        0.49 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      440228 |     2863174 |      398251 |     1349123
    num misses                       |      298850 |      263986 |      397953 |     1140465
    miss rate                        |      67.89% |       9.22% |      99.93% |      84.53%
    mpki                             |        0.31 |        0.19 |        0.49 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    77514409 |   191988086 |    72362987 |    21135842
    num cache misses                 |      115381 |    11342751 |      576571 |      411684
    miss rate                        |       0.15% |       5.91% |       0.80% |       1.95%
    mpki                             |        0.12 |        8.16 |        0.70 |        1.65
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   426613682 |   539658681 |   222953185 |    86633855
    num cache misses                 |    21631655 |    12027817 |    42073889 |     7461086
    miss rate                        |       5.07% |       2.23% |      18.87% |       8.61%
    mpki                             |       22.10 |        8.65 |       51.39 |       29.84
  Cache L2                           |             |             |             |            
    num cache accesses               |    23281770 |    23915195 |    42652376 |     7894312
    num cache misses                 |    19367042 |    11824973 |    27741784 |     7547390
    miss rate                        |      83.19% |      49.45% |      65.04% |      95.61%
    mpki                             |       19.79 |        8.51 |       33.88 |       30.19
  Cache L3                           |             |             |             |            
    num cache accesses               |    20901776 |    12370880 |    27743700 |     7569534
    num cache misses                 |    19119883 |     3154837 |    25050626 |     7248734
    miss rate                        |      91.47% |      25.50% |      90.29% |      95.76%
    mpki                             |       19.53 |        2.27 |       30.60 |       28.99
DRAM summary                         |             |             |             |            
  num dram accesses                  |    76089736 |           0 |           0 |           0
  average dram access latency (ns)   |      192.46 |         inf |         inf |         inf
  average dram queueing delay        |       82.45 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
