                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  565101359 |  633880067 |  567025898
  Cycles                             |  676399012 |  676401600 |  676401936 |  676401350
  IPC                                |       0.37 |       0.84 |       0.94 |       0.84
  Time (ns)                          |  225466338 |  225467200 |  225467312 |  225467117
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |   12855055 |   27107985 |   50686327
  num incorrect                      |    1620730 |     227796 |    1549955 |    8534275
  misprediction rate                 |      7.56% |      1.74% |      5.41% |     14.41%
  mpki                               |       6.48 |       0.40 |       2.45 |      15.05
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   50910392 |   61106077 |   64447813
    num misses                       |         42 |          4 |          8 |        277
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  220651251 |  196131634 |  237111250
    num misses                       |     336478 |     111189 |      55911 |     121650
    miss rate                        |      0.49% |      0.05% |      0.03% |      0.05%
    mpki                             |       1.35 |       0.20 |       0.09 |       0.21
  L2 TLB                             |            |            |            |           
    num accesses                     |     336520 |     111193 |      55919 |     121927
    num misses                       |     104713 |      60888 |       1634 |       4027
    miss rate                        |     31.12% |     54.76% |      2.92% |      3.30%
    mpki                             |       0.42 |       0.11 |       0.00 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   50910392 |   61106077 |   64447813
    num cache misses                 |      34437 |      37419 |      59969 |    1042290
    miss rate                        |      0.16% |      0.07% |      0.10% |      1.62%
    mpki                             |       0.14 |       0.07 |       0.09 |       1.84
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  220651251 |  196131634 |  237111250
    num cache misses                 |    3686764 |    5542846 |    5739189 |    2281565
    miss rate                        |      5.36% |      2.51% |      2.93% |      0.96%
    mpki                             |      14.75 |       9.81 |       9.05 |       4.02
  Cache L2                           |            |            |            |           
    num cache accesses               |    3768166 |    5629514 |    5954144 |    3452522
    num cache misses                 |    3323175 |    4026995 |    1182990 |    1640747
    miss rate                        |     88.19% |     71.53% |     19.87% |     47.52%
    mpki                             |      13.29 |       7.13 |       1.87 |       2.89
  Cache L3                           |            |            |            |           
    num cache accesses               |    3370235 |    4094522 |    1349751 |    1791288
    num cache misses                 |    3314514 |    4011090 |    1182217 |    1628711
    miss rate                        |     98.35% |     97.96% |     87.59% |     90.92%
    mpki                             |      13.26 |       7.10 |       1.87 |       2.87
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12434999 |          0 |          0 |          0
  average dram access latency (ns)   |     119.06 |        inf |        inf |        inf
  average dram queueing delay        |       9.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     55.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
