                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |     2033654 |     9299101 |      652976 |      179036 |      316723 |     1516216 |      224492 |     2936712 |     3830709 |     4542286 |     2014550 |      219693 |    11772504 |      338270 |      491907 |          23
    miss rate                        |       1.76% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        6.16 |        2.67 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.16 |       18.17 |        2.07 |        0.48 |        2.98 |        0.55 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2033696 |     9299166 |      653032 |      179040 |      316731 |     1516410 |      224535 |     2936731 |     3830719 |     4542370 |     2014793 |      219696 |    11772522 |      338317 |      491949 |          62
    num misses                       |      551565 |       59246 |      102948 |       98730 |        7999 |      243687 |       65417 |      615108 |     3044333 |     1361685 |      192280 |      219527 |       89902 |      104363 |      155097 |          62
    miss rate                        |      27.12% |       0.64% |      15.76% |      55.14% |       2.53% |      16.07% |      29.13% |      20.95% |      79.47% |      29.98% |       9.54% |      99.92% |       0.76% |      30.85% |      31.53% |     100.00%
    mpki                             |        1.67 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.51 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    38566768 |   509365422 |   242802971 |    80102900 |   308918245 |   308738673 |   222200571 |   256670254 |   144863966 |    43801034 |   135412361 |    40266600 |   479007428 |    61776850 |    30878986 |   737006409
    num cache misses                 |       43930 |    16809369 |      705099 |      106956 |       54104 |     9564308 |      199096 |     1387893 |       79081 |      953871 |     7929787 |      312609 |     4154322 |       60767 |       59596 |     7007964
    miss rate                        |       0.11% |       3.30% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.54% |       0.05% |       2.18% |       5.86% |       0.78% |       0.87% |       0.10% |       0.19% |       0.95%
    mpki                             |        0.13 |        4.83 |        0.33 |        0.12 |        0.02 |        4.34 |        0.07 |        0.70 |        0.07 |        3.82 |        8.16 |        0.69 |        1.05 |        0.10 |        0.16 |        1.56
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115751224 |  1667108052 |  1012463198 |   351806402 |   986045358 |   861383603 |  1671379846 |   664110682 |   558176741 |   116504258 |   378079342 |   123752269 |  1664399968 |   215255699 |   100580009 |  1464790776
    num cache misses                 |    13746888 |    56056727 |     6214293 |     8850898 |    26258158 |    10615732 |    15708149 |     2807773 |     8612375 |     6660855 |     7789948 |    23211364 |     8069460 |     7714318 |     5383523 |      214762
    miss rate                        |      11.88% |       3.36% |       0.61% |       2.52% |       2.66% |       1.23% |       0.94% |       0.42% |       1.54% |       5.72% |       2.06% |      18.76% |       0.48% |       3.58% |       5.35% |       0.01%
    mpki                             |       41.62 |       16.12 |        2.88 |        9.95 |        8.09 |        4.82 |        5.41 |        1.42 |        7.09 |       26.64 |        8.01 |       50.94 |        2.04 |       12.52 |       14.74 |        0.05
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    14849039 |    72871873 |     6927480 |     8967879 |    26430786 |    20575262 |    15917310 |     4729741 |     9340114 |     8934217 |    16121911 |    23523978 |    12293565 |     8823443 |     5494075 |     7268871
    num cache misses                 |    12202764 |    11066919 |     4866976 |     6495633 |     1055792 |     9048794 |    10990898 |     1958512 |     8087880 |     6542246 |     7536080 |    15293388 |     1400831 |     6299574 |     5048031 |      350799
    miss rate                        |      82.18% |      15.19% |      70.26% |      72.43% |       3.99% |      43.98% |      69.05% |      41.41% |      86.59% |      73.23% |      46.74% |      65.01% |      11.39% |      71.40% |      91.88% |       4.83%
    mpki                             |       36.95 |        3.18 |        2.26 |        7.30 |        0.33 |        4.11 |        3.78 |        0.99 |        6.66 |       26.17 |        7.75 |       33.57 |        0.35 |       10.22 |       13.82 |        0.08
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13261456 |    11074149 |     4875812 |     6510229 |     1175538 |     9445213 |    11001289 |     2501657 |     8834245 |     7863780 |     7938589 |    15293393 |     1470979 |     7365038 |     5099114 |      396947
    num cache misses                 |     6271270 |      229969 |     2532356 |     6268286 |      711559 |      910326 |     3100909 |      918161 |     2013500 |     4453589 |     2300982 |    14050291 |      464776 |     5550891 |     4513463 |      323762
    miss rate                        |      47.29% |       2.08% |      51.94% |      96.28% |      60.53% |       9.64% |      28.19% |      36.70% |      22.79% |      56.63% |      28.98% |      91.87% |      31.60% |      75.37% |      88.51% |      81.56%
    mpki                             |       18.99 |        0.07 |        1.17 |        7.04 |        0.22 |        0.41 |        1.07 |        0.47 |        1.66 |       17.81 |        2.37 |       30.84 |        0.12 |        9.01 |       12.36 |        0.07
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81819862 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      371.96 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      261.95 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
