                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  356465957 |  437713299 |  249999883 |  386917499
  Cycles                             |  237876936 |  237876965 |  237874828 |  237876966
  IPC                                |       1.50 |       1.84 |       1.05 |       1.63
  Time (ns)                          |   79292312 |   79292322 |   79291609 |   79292322
Branch predictor stats               |            |            |            |           
  num correct                        |   28703762 |   29458829 |   13678195 |   16270313
  num incorrect                      |    4806544 |    4942929 |    9414386 |     930061
  misprediction rate                 |     14.34% |     14.37% |     40.77% |      5.41%
  mpki                               |      13.48 |      11.29 |      37.66 |       2.40
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   52239315 |   52999318 |   20500819 |   37559703
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  170891052 |  183951498 |   73920987 |  120796555
    num misses                       |     958172 |    1227763 |       4511 |      32392
    miss rate                        |      0.56% |      0.67% |      0.01% |      0.03%
    mpki                             |       2.69 |       2.80 |       0.02 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     958237 |    1227781 |       4563 |      32400
    num misses                       |       6073 |       9156 |       4160 |       1051
    miss rate                        |      0.63% |      0.75% |     91.17% |      3.24%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   52239315 |   52999318 |   20500819 |   37559703
    num cache misses                 |    1714606 |     429059 |       2222 |       4401
    miss rate                        |      3.28% |      0.81% |      0.01% |      0.01%
    mpki                             |       4.81 |       0.98 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  170891052 |  183951498 |   73920987 |  120796555
    num cache misses                 |    5813744 |     890194 |     265995 |    3257042
    miss rate                        |      3.40% |      0.48% |      0.36% |      2.70%
    mpki                             |      16.31 |       2.03 |       1.06 |       8.42
  Cache L2                           |            |            |            |           
    num cache accesses               |    7528588 |    1320145 |     269616 |    3267795
    num cache misses                 |    1125113 |     106808 |     259537 |      67135
    miss rate                        |     14.94% |      8.09% |     96.26% |      2.05%
    mpki                             |       3.16 |       0.24 |       1.04 |       0.17
  Cache L3                           |            |            |            |           
    num cache accesses               |    1125406 |     107721 |     260947 |      73517
    num cache misses                 |       7148 |       5444 |     256699 |      28842
    miss rate                        |      0.64% |      5.05% |     98.37% |     39.23%
    mpki                             |       0.02 |       0.01 |       1.03 |       0.07
DRAM summary                         |            |            |            |           
  num dram accesses                  |     476812 |          0 |          0 |          0
  average dram access latency (ns)   |     111.83 |        inf |        inf |        inf
  average dram queueing delay        |       1.82 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
