                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   594062348 |   249999980 |  1629628538 |   422973020
  Cycles                             |  1594163173 |  1594160198 |  1594163196 |  1594163112
  IPC                                |        0.37 |        0.16 |        1.02 |        0.27
  Time (ns)                          |   531387725 |   531386733 |   531387732 |   531387704
Branch predictor stats               |             |             |             |            
  num correct                        |    18511494 |    42338506 |   300749436 |     7649168
  num incorrect                      |     8837795 |     3913322 |    20517369 |    10744085
  misprediction rate                 |      32.31% |       8.46% |       6.39% |      58.41%
  mpki                               |       14.88 |       15.65 |       12.59 |       25.40
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    46201258 |    28960848 |   267220559 |    45489674
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   265936546 |    86565665 |   531099473 |   152062105
    num misses                       |      270635 |     1461414 |          23 |     1047803
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.69%
    mpki                             |        0.46 |        5.85 |        0.00 |        2.48
  L2 TLB                             |             |             |             |            
    num accesses                     |      270638 |     1461456 |          62 |     1047817
    num misses                       |      181572 |      397332 |          62 |     1047806
    miss rate                        |      67.09% |      27.19% |     100.00% |     100.00%
    mpki                             |        0.31 |        1.59 |        0.00 |        2.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    46201258 |    28960848 |   267220559 |    45489674
    num cache misses                 |       70891 |       63440 |     3654473 |      105533
    miss rate                        |       0.15% |       0.22% |       1.37% |       0.23%
    mpki                             |        0.12 |        0.25 |        2.24 |        0.25
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   265936546 |    86565665 |   531099473 |   152062105
    num cache misses                 |    15551486 |    10674934 |      564689 |    12104048
    miss rate                        |       5.85% |      12.33% |       0.11% |       7.96%
    mpki                             |       26.18 |       42.70 |        0.35 |       28.62
  Cache L2                           |             |             |             |            
    num cache accesses               |    16426226 |    12685806 |     4413863 |    13634327
    num cache misses                 |    14082791 |     9448593 |     1678604 |    12209371
    miss rate                        |      85.73% |      74.48% |      38.03% |      89.55%
    mpki                             |       23.71 |       37.79 |        1.03 |       28.87
  Cache L3                           |             |             |             |            
    num cache accesses               |    14886627 |    11396504 |     1873292 |    13634115
    num cache misses                 |    14012861 |     9171736 |     1660242 |    12192053
    miss rate                        |      94.13% |      80.48% |      88.63% |      89.42%
    mpki                             |       23.59 |       36.69 |        1.02 |       28.82
DRAM summary                         |             |             |             |            
  num dram accesses                  |    46922105 |           0 |           0 |           0
  average dram access latency (ns)   |      179.24 |         inf |         inf |         inf
  average dram queueing delay        |       69.23 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
