                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  381192828 |  249999984 |  336401281 |  575727987
  Cycles                             |  348283800 |  348281691 |  348283810 |  348283719
  IPC                                |       1.09 |       0.72 |       0.97 |       1.65
  Time (ns)                          |  116094600 |  116093897 |  116094604 |  116094573
Branch predictor stats               |            |            |            |           
  num correct                        |   57572657 |   15199251 |   43107998 |   26504313
  num incorrect                      |    6425551 |    9146162 |   10242811 |     219076
  misprediction rate                 |     10.04% |     37.57% |     19.20% |      0.82%
  mpki                               |      16.86 |      36.58 |      30.45 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   60932632 |   29844534 |   47056352 |   44039336
    num misses                       |       2506 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  153225496 |  114926447 |  131898715 |  331299421
    num misses                       |     844831 |     791203 |     214294 |      44296
    miss rate                        |      0.55% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.22 |       3.16 |       0.64 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     847337 |     791213 |     214407 |      44339
    num misses                       |     125144 |     629349 |      36695 |      13610
    miss rate                        |     14.77% |     79.54% |     17.11% |     30.70%
    mpki                             |       0.33 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   60932632 |   29844534 |   47056352 |   44039336
    num cache misses                 |    1026608 |       6527 |    1364359 |      20675
    miss rate                        |      1.68% |      0.02% |      2.90% |      0.05%
    mpki                             |       2.69 |       0.03 |       4.06 |       0.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  153225496 |  114926447 |  131898715 |  331299421
    num cache misses                 |    1360444 |    1770611 |    1514791 |    2986566
    miss rate                        |      0.89% |      1.54% |      1.15% |      0.90%
    mpki                             |       3.57 |       7.08 |       4.50 |       5.19
  Cache L2                           |            |            |            |           
    num cache accesses               |    2445974 |    1938443 |    2966160 |    3012257
    num cache misses                 |     596351 |    1147930 |     452388 |    1646795
    miss rate                        |     24.38% |     59.22% |     15.25% |     54.67%
    mpki                             |       1.56 |       4.59 |       1.34 |       2.86
  Cache L3                           |            |            |            |           
    num cache accesses               |     656113 |    1361815 |     542007 |    1652589
    num cache misses                 |     528877 |     501895 |     295710 |     956096
    miss rate                        |     80.61% |     36.85% |     54.56% |     57.85%
    mpki                             |       1.39 |       2.01 |       0.88 |       1.66
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3723768 |          0 |          0 |          0
  average dram access latency (ns)   |     114.35 |        inf |        inf |        inf
  average dram queueing delay        |       4.34 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     32.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
