                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999898 |  696133112 |  271680866 |  732792831
  Cycles                             |  723661473 |  723663760 |  723663730 |  723663824
  IPC                                |       0.35 |       0.96 |       0.38 |       1.01
  Time (ns)                          |  241220491 |  241221253 |  241221243 |  241221275
Branch predictor stats               |            |            |            |           
  num correct                        |    4856955 |   33048856 |   16507606 |   58905739
  num incorrect                      |    6669357 |   28236442 |    9934455 |    9892454
  misprediction rate                 |     57.86% |     46.07% |     37.57% |     14.38%
  mpki                               |      26.68 |      40.56 |      36.57 |      13.50
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27532058 |   53091397 |   32407383 |  107347674
    num misses                       |         14 |         52 |         10 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   93614435 |  200014077 |  124974104 |  351277576
    num misses                       |     661938 |      10315 |     857777 |    1961466
    miss rate                        |      0.71% |      0.01% |      0.69% |      0.56%
    mpki                             |       2.65 |       0.01 |       3.16 |       2.68
  L2 TLB                             |            |            |            |           
    num accesses                     |     661952 |      10367 |     857787 |    1961531
    num misses                       |     661946 |       9066 |     681149 |      12518
    miss rate                        |    100.00% |     87.45% |     79.41% |      0.64%
    mpki                             |       2.65 |       0.01 |       2.51 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27532058 |   53091397 |   32407383 |  107347674
    num cache misses                 |      20584 |      40382 |      29112 |    3326797
    miss rate                        |      0.07% |      0.08% |      0.09% |      3.10%
    mpki                             |       0.08 |       0.06 |       0.11 |       4.54
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   93614435 |  200014077 |  124974104 |  351277576
    num cache misses                 |    7489514 |     737821 |    2195337 |   11709169
    miss rate                        |      8.00% |      0.37% |      1.76% |      3.33%
    mpki                             |      29.96 |       1.06 |       8.08 |      15.98
  Cache L2                           |            |            |            |           
    num cache accesses               |    8457227 |     826816 |    2596529 |   15066466
    num cache misses                 |    7510016 |     752477 |    1982508 |     815463
    miss rate                        |     88.80% |     91.01% |     76.35% |      5.41%
    mpki                             |      30.04 |       1.08 |       7.30 |       1.11
  Cache L3                           |            |            |            |           
    num cache accesses               |    8457144 |     801969 |    2388820 |     850522
    num cache misses                 |    7499951 |     750613 |    1799623 |     752522
    miss rate                        |     88.68% |     93.60% |     75.34% |     88.48%
    mpki                             |      30.00 |       1.08 |       6.62 |       1.03
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15275878 |          0 |          0 |          0
  average dram access latency (ns)   |     132.14 |        inf |        inf |        inf
  average dram queueing delay        |      22.13 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     63.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
