                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    mpki                             |        0.49 |        0.05 |        1.60 |        0.11 |       19.25 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   131687228 |   782590886 |   129408762 |   933998045 |   408149681 |   1210027207 |   181999844 |   2347006829 |   472770979 |   556056730 |   728672612 |   413374903 |    97356690 |    23761816 |   782242229 |    996763421
    num cache misses                 |      423163 |     1614233 |       92881 |    27116889 |      955213 |     14952885 |      586613 |     22167116 |       61928 |      265275 |      267841 |    23566460 |      134757 |      105966 |     3198160 |        82234
    miss rate                        |       0.32% |       0.21% |       0.07% |       2.90% |       0.23% |        1.24% |       0.32% |        0.94% |       0.01% |       0.05% |       0.04% |       5.70% |       0.14% |       0.45% |       0.41% |        0.01%
    mpki                             |        0.28 |        0.23 |        0.08 |        4.07 |        0.27 |         1.40 |        0.31 |         1.55 |        0.01 |        0.05 |        0.04 |        7.85 |        0.12 |        0.42 |        0.53 |         0.01
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   405518402 |  3273680728 |   386373461 |  2602384700 |  2665343388 |   4456863778 |   637423791 |   4664650407 |  1705514576 |  2962799602 |  2776795306 |  1164242176 |   320956084 |    88558906 |  2024026068 |   3182132770
    num cache misses                 |    76349554 |    19728754 |    45224169 |    31906484 |    29459834 |     40680028 |    36311197 |       418798 |     6232920 |    45502200 |    89515895 |    27570949 |    17195745 |    28752218 |     8002961 |     84445407
    miss rate                        |      18.83% |       0.60% |      11.70% |       1.23% |       1.11% |        0.91% |       5.70% |        0.01% |       0.37% |       1.54% |       3.22% |       2.37% |       5.36% |      32.47% |       0.40% |        2.65%
    mpki                             |       51.24 |        2.83 |       40.56 |        4.79 |        8.27 |         3.82 |       18.96 |         0.03 |        1.08 |        7.79 |       14.46 |        9.18 |       14.75 |      115.01 |        1.33 |         8.07
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    76772789 |    21380264 |    48688148 |    60253002 |    30443182 |     55719122 |    39682101 |     22673014 |     6383953 |    46395409 |    90638091 |    52406461 |    17507352 |    32504288 |    12869290 |     84871862
    num cache misses                 |    46746094 |    12161828 |    36971690 |    15810294 |    20716086 |      8825452 |    12122680 |       753005 |     6046289 |    10509648 |    48962879 |    25498690 |    15071548 |    22326112 |     3760074 |      2170786
    miss rate                        |      60.89% |      56.88% |      75.94% |      26.24% |      68.05% |       15.84% |      30.55% |        3.32% |      94.71% |      22.65% |      54.02% |      48.66% |      86.09% |      68.69% |      29.22% |        2.56%
    mpki                             |       31.37 |        1.75 |       33.16 |        2.37 |        5.81 |         0.83 |        6.33 |         0.05 |        1.05 |        1.80 |        7.91 |        8.49 |       12.93 |       89.30 |        0.63 |         0.21
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    46746166 |    12210321 |    40345652 |    17057967 |    20744770 |      8922615 |    14961706 |       840105 |     6138843 |    11139943 |    49892371 |    26770876 |    15248791 |    26017929 |     5459241 |      2519842
    num cache misses                 |    46271103 |     7815083 |    19880654 |     3121264 |    19477894 |      1520641 |    11169087 |       703471 |     6030527 |     4653737 |     7122463 |     7373211 |    14582293 |    16518708 |     3028324 |      1959530
    miss rate                        |      98.98% |      64.00% |      49.28% |      18.30% |      93.89% |       17.04% |      74.65% |       83.74% |      98.24% |      41.78% |      14.28% |      27.54% |      95.63% |      63.49% |      55.47% |       77.76%
    mpki                             |       31.05 |        1.12 |       17.83 |        0.47 |        5.47 |         0.14 |        5.83 |         0.05 |        1.05 |        0.80 |        1.15 |        2.46 |       12.51 |       66.07 |        0.50 |         0.19
DRAM summary                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   251142666 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      356.09 |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      246.08 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
