                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1029051692 |  1043692998 |   656533123 |   208714004 |   390018246 |  3423986914 |  1113720087 |  2888253894 |   665158867 |    86633855 |  1905566428 |   245791194 |  2121614198 |  3070171895 |   314728038 |   710468207
    num misses                       |    10619612 |       63265 |     4502397 |     8118761 |      605720 |    24331804 |     1991086 |    16108374 |      351047 |     1331675 |      610229 |     1710216 |      285746 |          23 |      561689 |     3774525
    miss rate                        |       1.03% |       0.01% |       0.69% |       3.89% |       0.16% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.64 |        0.02 |        3.15 |       18.13 |        0.54 |        3.00 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.54 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    10619622 |       63317 |     4502407 |     8118853 |      605767 |    24331822 |     1991309 |    16108439 |      351051 |     1349116 |      610237 |     1710230 |      285789 |          62 |      561692 |     3774893
    num misses                       |      941965 |       56556 |     3577398 |     2422106 |      186763 |      185670 |      317588 |      102723 |      185378 |     1140463 |       15218 |     1710211 |       82638 |          62 |      561268 |      361245
    miss rate                        |       8.87% |      89.32% |      79.46% |      29.83% |      30.83% |       0.76% |      15.95% |       0.64% |      52.81% |      84.53% |       2.49% |     100.00% |      28.92% |     100.00% |      99.92% |       9.57%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.54 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   269276840 |   289091223 |   170362537 |    78448504 |   112198720 |   985283194 |   399916207 |   882436663 |   151348749 |    21135842 |   596867450 |    73056390 |   282063827 |  1544748817 |   102185279 |   252575455
    num cache misses                 |      200276 |       78236 |       98732 |     1740599 |      113903 |     8621613 |    12583831 |    29384257 |      217645 |      407234 |      120342 |       63995 |      256095 |    14585780 |      794107 |    14791624
    miss rate                        |       0.07% |       0.03% |       0.06% |       2.22% |       0.10% |       0.88% |       3.15% |       3.33% |       0.14% |       1.93% |       0.02% |       0.09% |       0.09% |       0.94% |       0.78% |       5.86%
    mpki                             |        0.09 |        0.02 |        0.07 |        3.89 |        0.10 |        1.06 |        4.41 |        4.88 |        0.13 |        1.63 |        0.02 |        0.10 |        0.07 |        1.55 |        0.69 |        8.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1029051692 |  1043692998 |   656533123 |   208714004 |   390018246 |  3423986914 |  1113720087 |  2888253894 |   665158867 |    86633855 |  1905566428 |   245791194 |  2121614198 |  3070171895 |   314728038 |   710468207
    num cache misses                 |    33053937 |     3904634 |    10200239 |    11926018 |    13904109 |    16240062 |    13983787 |    97330446 |    17133384 |     7458088 |    50610168 |    18828876 |    19998419 |      118833 |    59340644 |    16608464
    miss rate                        |       3.21% |       0.37% |       1.55% |       5.71% |       3.56% |       0.47% |       1.26% |       3.37% |       2.58% |       8.61% |       2.66% |       7.66% |       0.94% |       0.00% |      18.85% |       2.34%
    mpki                             |       14.44 |        1.11 |        7.14 |       26.63 |       12.41 |        2.00 |        4.90 |       16.16 |       10.14 |       29.83 |        8.08 |       27.96 |        5.42 |        0.01 |       51.32 |        9.07
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    33635157 |     4098040 |    11522367 |    16146211 |    16029133 |    24979354 |    27463515 |   126760317 |    17361385 |     7884420 |    50964810 |    21250619 |    20288798 |    14720611 |    60134761 |    32156117
    num cache misses                 |    23334026 |     3809969 |     9618405 |    11768057 |    11462937 |     2667195 |    12428927 |    20033422 |    12201141 |     7540345 |     1931021 |    18892871 |    14058248 |      348352 |    39096073 |    16352961
    miss rate                        |      69.37% |      92.97% |      83.48% |      72.88% |      71.51% |      10.68% |      45.26% |      15.80% |      70.28% |      95.64% |       3.79% |      88.91% |      69.29% |       2.37% |      65.01% |      50.85%
    mpki                             |       10.19 |        1.08 |        6.74 |       26.27 |       10.23 |        0.33 |        4.36 |        3.33 |        7.22 |       30.16 |        0.31 |       28.06 |        3.81 |        0.04 |       33.81 |        8.93
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    23735180 |     3927100 |    10971619 |    14251673 |    13517362 |     2787494 |    13329760 |    20088080 |    12217196 |     7559993 |     2173182 |    21250619 |    14093818 |      364350 |    39096083 |    17110382
    num cache misses                 |     6939739 |     3781658 |     4704783 |     8381305 |    10167930 |      755085 |     3345737 |     1045728 |    11693069 |     7106328 |     1383983 |    18838600 |     7417830 |      341381 |    23014386 |     4488127
    miss rate                        |      29.24% |      96.30% |      42.88% |      58.81% |      75.22% |      27.09% |      25.10% |       5.21% |      95.71% |      94.00% |      63.68% |      88.65% |      52.63% |      93.70% |      58.87% |      26.23%
    mpki                             |        3.03 |        1.07 |        3.30 |       18.71 |        9.08 |        0.09 |        1.17 |        0.17 |        6.92 |       28.43 |        0.22 |       27.98 |        2.01 |        0.04 |       19.91 |        2.45
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   165825267 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      407.49 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      297.49 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
