                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  466312952 |  326640191 |  555969688 |  249999984
  Cycles                             |  341224824 |  341225085 |  341224712 |  341222127
  IPC                                |       1.37 |       0.96 |       1.63 |       0.73
  Time (ns)                          |  113741608 |  113741695 |  113741571 |  113740709
Branch predictor stats               |            |            |            |           
  num correct                        |   26635379 |   41823711 |   25598102 |   15199251
  num incorrect                      |    4537290 |    9947661 |     211891 |    9146162
  misprediction rate                 |     14.56% |     19.21% |      0.82% |     37.57%
  mpki                               |       9.73 |      30.45 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   52402193 |   45671361 |   42531053 |   29844534
    num misses                       |         56 |        112 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  218868853 |  128262521 |  319924788 |  114926447
    num misses                       |     139094 |     203258 |      42484 |     791209
    miss rate                        |      0.06% |      0.16% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.62 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     139150 |     203370 |      42527 |     791219
    num misses                       |      21923 |      35025 |      13309 |     629352
    miss rate                        |     15.75% |     17.22% |     31.30% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   52402193 |   45671361 |   42531053 |   29844534
    num cache misses                 |      83485 |    1321580 |      20034 |       6583
    miss rate                        |      0.16% |      2.89% |      0.05% |      0.02%
    mpki                             |       0.18 |       4.05 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  218868853 |  128262521 |  319924788 |  114926447
    num cache misses                 |    1303935 |    1444868 |    2886841 |    1769404
    miss rate                        |      0.60% |      1.13% |      0.90% |      1.54%
    mpki                             |       2.80 |       4.42 |       5.19 |       7.08
  Cache L2                           |            |            |            |           
    num cache accesses               |    1390163 |    2853981 |    2911535 |    1920083
    num cache misses                 |     716537 |     439633 |    1591193 |    1161310
    miss rate                        |     51.54% |     15.40% |     54.65% |     60.48%
    mpki                             |       1.54 |       1.35 |       2.86 |       4.65
  Cache L3                           |            |            |            |           
    num cache accesses               |     726758 |     530053 |    1596451 |    1357736
    num cache misses                 |     556649 |     298713 |     953290 |     475395
    miss rate                        |     76.59% |     56.36% |     59.71% |     35.01%
    mpki                             |       1.19 |       0.91 |       1.71 |       1.90
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3924604 |          0 |          0 |          0
  average dram access latency (ns)   |     115.36 |        inf |        inf |        inf
  average dram queueing delay        |       5.35 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
