                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  449336127 |  249999973 |  948957782 |  1283994438
  Cycles                             |  945872527 |  945869259 |  945872524 |   945872342
  IPC                                |       0.48 |       0.26 |       1.00 |        1.36
  Time (ns)                          |  315290842 |  315289753 |  315290841 |   315290781
Branch predictor stats               |            |            |            |            
  num correct                        |   35717075 |   40600608 |   47433244 |   103254554
  num incorrect                      |    2933772 |    2521753 |   37650771 |    17352210
  misprediction rate                 |      7.59% |      5.85% |     44.25% |      14.39%
  mpki                               |       6.53 |      10.09 |      39.68 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   37442455 |   41868591 |   73592274 |   188102843
    num misses                       |         42 |          4 |         52 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |  123822288 |   75636447 |  274641289 |   615589459
    num misses                       |     616797 |      88470 |      15522 |     3437239
    miss rate                        |      0.50% |      0.12% |      0.01% |       0.56%
    mpki                             |       1.37 |       0.35 |       0.02 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     616839 |      88474 |      15574 |     3437304
    num misses                       |     193232 |      88474 |      13786 |       21977
    miss rate                        |     31.33% |    100.00% |     88.52% |       0.64%
    mpki                             |       0.43 |       0.35 |       0.01 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   37442455 |   41868591 |   73592274 |   188102843
    num cache misses                 |      48443 |       1836 |      21410 |     5561163
    miss rate                        |      0.13% |      0.00% |      0.03% |       2.96%
    mpki                             |       0.11 |       0.01 |       0.02 |        4.33
  Cache L1-D                         |            |            |            |            
    num cache accesses               |  123822288 |   75636447 |  274641289 |   615589459
    num cache misses                 |    6702592 |    5662426 |     962938 |    20356103
    miss rate                        |      5.41% |      7.49% |      0.35% |       3.31%
    mpki                             |      14.92 |      22.65 |       1.01 |       15.85
  Cache L2                           |            |            |            |            
    num cache accesses               |    6801871 |    7683377 |    1021904 |    25931901
    num cache misses                 |    5755651 |    5664262 |     933302 |      349205
    miss rate                        |     84.62% |     73.72% |     91.33% |       1.35%
    mpki                             |      12.81 |      22.66 |       0.98 |        0.27
  Cache L3                           |            |            |            |            
    num cache accesses               |    5810327 |    7683377 |     971628 |      366527
    num cache misses                 |    4237550 |    5661334 |     932229 |      344206
    miss rate                        |     72.93% |     73.68% |     95.95% |      93.91%
    mpki                             |       9.43 |      22.65 |       0.98 |        0.27
DRAM summary                         |            |            |            |            
  num dram accesses                  |   14271979 |          0 |          0 |           0
  average dram access latency (ns)   |     118.43 |        inf |        inf |         inf
  average dram queueing delay        |       8.42 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     45.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
