                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   218306620 |   726051478 |   204209684 |   369502534 |   678063790 |  1530588421 |   138694264 |   903826934 |   585006516 |  1361459602 |   259365138 |  1648040695 |   116504258 |  1216673311 |   805809061 |   638509610
    num misses                       |      339805 |     1292168 |     1716186 |      192457 |     3687256 |      205924 |      992346 |    32598420 |       35479 |      716312 |      265149 |     9202493 |     4541858 |      787397 |     1854467 |     6632657
    miss rate                        |       0.16% |       0.18% |       0.84% |       0.05% |       0.54% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.04%
    mpki                             |        0.54 |        0.69 |        2.79 |        0.21 |        2.19 |        0.08 |        2.63 |       26.98 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.16 |        4.64
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339852 |     1292347 |     1716208 |      192461 |     3697049 |      205967 |      992360 |    32598426 |       35531 |      717479 |      265152 |     9202558 |     4541942 |      787453 |     1854549 |     6632667
    num misses                       |      105971 |      206971 |      154108 |      103248 |      529517 |       60100 |      992349 |    23285712 |       31733 |       22831 |      177890 |       58050 |     1361700 |      123897 |       25550 |      592818
    miss rate                        |      31.18% |      16.02% |       8.98% |      53.65% |      14.32% |      29.18% |     100.00% |      71.43% |      89.31% |       3.18% |      67.09% |       0.63% |      29.98% |      15.73% |       1.38% |       8.94%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.31 |        0.02 |        2.63 |       19.27 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62876279 |   260695010 |    58571962 |    84095807 |   269936281 |   203484253 |    41448233 |   138402144 |   161395237 |   369736308 |    45281976 |   503585713 |    43801034 |   291386526 |   152155623 |   167965709
    num cache misses                 |       62301 |     8176108 |      408764 |      117642 |     5038481 |      182438 |       37751 |      602768 |       40258 |     5110853 |       69052 |    16766505 |      968687 |      852576 |      294986 |      126861
    miss rate                        |       0.10% |       3.14% |       0.70% |       0.14% |       1.87% |       0.09% |       0.09% |       0.44% |       0.02% |       1.38% |       0.15% |       3.33% |       2.21% |       0.29% |       0.19% |       0.08%
    mpki                             |        0.10 |        4.40 |        0.66 |        0.13 |        2.99 |        0.07 |        0.10 |        0.50 |        0.02 |        1.57 |        0.12 |        4.88 |        3.87 |        0.33 |        0.19 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   218306620 |   726051478 |   204209684 |   369502534 |   678063790 |  1530588421 |   138694264 |   903826934 |   585006516 |  1361459602 |   259365138 |  1648040695 |   116504258 |  1216673311 |   805809061 |   638509610
    num cache misses                 |     7826753 |     9049819 |    12118928 |     9436486 |     6212727 |    14388911 |    10664943 |     9955483 |     2174660 |    12701656 |    12949291 |    55507922 |     6677807 |     7475266 |    12712594 |    21012381
    miss rate                        |       3.59% |       1.25% |       5.93% |       2.55% |       0.92% |       0.94% |       7.69% |       1.10% |       0.37% |       0.93% |       4.99% |       3.37% |       5.73% |       0.61% |       1.58% |       3.29%
    mpki                             |       12.53 |        4.87 |       19.71 |       10.07 |        3.68 |        5.41 |       28.32 |        8.24 |        1.10 |        3.90 |       22.26 |       16.15 |       26.71 |        2.89 |        7.98 |       14.70
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8977882 |    17720037 |    13432711 |     9558408 |    11510680 |    14578592 |    12113976 |    10561396 |     2269993 |    17864356 |    13817166 |    72296518 |     9004744 |     8337311 |    13433475 |    21354445
    num cache misses                 |     6450075 |     7939479 |     5925804 |     6769852 |     6153893 |    10071067 |    10702694 |     7452037 |     2121238 |     7180713 |    11563257 |    11315904 |     6581863 |     5880542 |     6894288 |    14770407
    miss rate                        |      71.84% |      44.81% |      44.11% |      70.83% |      53.46% |      69.08% |      88.35% |      70.56% |      93.45% |      40.20% |      83.69% |      15.65% |      73.09% |      70.53% |      51.32% |      69.17%
    mpki                             |       10.32 |        4.27 |        9.64 |        7.22 |        3.65 |        3.79 |       28.42 |        6.17 |        1.07 |        2.21 |       19.88 |        3.29 |       26.33 |        2.27 |        4.33 |       10.33
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7557306 |     8435872 |     6839534 |     6776592 |     6414554 |    10078500 |    12113976 |     7455339 |     2177214 |     7234443 |    12362080 |    11342128 |     7942130 |     5890795 |     7320435 |    14996648
    num cache misses                 |     5660863 |     1542888 |     3471143 |     6435002 |     2275040 |     3151502 |    10669234 |     6326834 |     2105223 |     1000396 |    11427841 |      513552 |     4571247 |     2397490 |     1851502 |     3560073
    miss rate                        |      74.91% |      18.29% |      50.75% |      94.96% |      35.47% |      31.27% |      88.07% |      84.86% |      96.69% |      13.83% |      92.44% |       4.53% |      57.56% |      40.70% |      25.29% |      23.74%
    mpki                             |        9.06 |        0.83 |        5.65 |        6.86 |        1.35 |        1.18 |       28.33 |        5.24 |        1.06 |        0.31 |       19.64 |        0.15 |       18.28 |        0.93 |        1.16 |        2.49
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    92206153 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      410.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      300.09 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
