                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  389135097 |  249999984 |  326903505 |  558927070
  Cycles                             |  337677645 |  337675154 |  337677692 |  337677642
  IPC                                |       1.15 |       0.74 |       0.97 |       1.66
  Time (ns)                          |  112559215 |  112558385 |  112559231 |  112559214
Branch predictor stats               |            |            |            |           
  num correct                        |   58802982 |   15199251 |   41859779 |   25732458
  num incorrect                      |    6541422 |    9146162 |    9956770 |     212871
  misprediction rate                 |     10.01% |     37.57% |     19.22% |      0.82%
  mpki                               |      16.81 |      36.58 |      30.46 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   62186737 |   29844534 |   45706429 |   42755260
    num misses                       |       2506 |         10 |        112 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  156103613 |  114926447 |  128357920 |  321629990
    num misses                       |     845629 |     791210 |     203358 |      42636
    miss rate                        |      0.54% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.17 |       3.16 |       0.62 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     848135 |     791220 |     203470 |      42679
    num misses                       |     125237 |     629352 |      35043 |      13413
    miss rate                        |     14.77% |     79.54% |     17.22% |     31.43%
    mpki                             |       0.32 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   62186737 |   29844534 |   45706429 |   42755260
    num cache misses                 |    1015168 |       6535 |    1321253 |      20039
    miss rate                        |      1.63% |      0.02% |      2.89% |      0.05%
    mpki                             |       2.61 |       0.03 |       4.04 |       0.04
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  156103613 |  114926447 |  128357920 |  321629990
    num cache misses                 |    1347959 |    1768369 |    1444377 |    2901289
    miss rate                        |      0.86% |      1.54% |      1.13% |      0.90%
    mpki                             |       3.46 |       7.07 |       4.42 |       5.19
  Cache L2                           |            |            |            |           
    num cache accesses               |    2414656 |    1916570 |    2852249 |    2925760
    num cache misses                 |     553511 |    1156860 |     430912 |    1598502
    miss rate                        |     22.92% |     60.36% |     15.11% |     54.64%
    mpki                             |       1.42 |       4.63 |       1.32 |       2.86
  Cache L3                           |            |            |            |           
    num cache accesses               |     605804 |    1350497 |     520424 |    1603524
    num cache misses                 |     468891 |     463311 |     285444 |     915332
    miss rate                        |     77.40% |     34.31% |     54.85% |     57.08%
    mpki                             |       1.20 |       1.85 |       0.87 |       1.64
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3495720 |          0 |          0 |          0
  average dram access latency (ns)   |     114.40 |        inf |        inf |        inf
  average dram queueing delay        |       4.39 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     31.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
