                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num cache misses                 |    47804209 |     8940181 |    21316462 |     3941538 |    20374206 |      1786802 |    10911206 |     4046826 |     6426473 |     4576194 |    10330861 |     7492898 |    14846721 |    17052020 |     4666798 |      1841669
    miss rate                        |      91.71% |      55.88% |      56.99% |      13.42% |      85.37% |        7.27% |      49.81% |      84.02% |      96.64% |      16.91% |      19.71% |      24.09% |      86.47% |      60.78% |      50.63% |       56.03%
    mpki                             |       31.10 |        1.27 |       22.70 |        0.60 |        5.21 |         0.16 |        5.30 |        0.48 |        1.06 |        0.72 |        2.03 |        2.20 |       12.06 |       68.21 |        0.88 |         0.16
DRAM summary                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num dram accesses                  |   271845848 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      374.46 |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      264.45 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
