                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   135094731 |   239379038 |   369149927 |   184663193 |    60993250 |    67763352 |   132044118 |    30965274 |   107679458 |    62373411 |   256443033 |    90527811 |    82407226 |   232928988 |   260463769
    num misses                       |          84 |          52 |         780 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          70 |          18 |        9746
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   496582860 |   881048183 |  2776619835 |   768113491 |   234998513 |   236819326 |   341515275 |    92196825 |   344872821 |   219261810 |   839370532 |   397512923 |   434617321 |   809257701 |   655132982
    num misses                       |     4539708 |       29226 |      465112 |      373994 |      494520 |     1616346 |      362943 |     1515323 |     1543484 |       99818 |     1745884 |     4680314 |      211101 |     1029733 |     5681405 |     3646829
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.67% |       0.03% |       0.80% |       0.56% |       0.05% |       0.24% |       0.70% |       0.56%
    mpki                             |       18.16 |        0.02 |        0.22 |        0.08 |        0.30 |        3.16 |        0.54 |        1.49 |        5.79 |        0.09 |        2.67 |        2.67 |        0.21 |        1.20 |        2.96 |        2.24
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4539792 |       29278 |      465892 |      374037 |      494576 |     1616356 |      362990 |     1515342 |     1543526 |       99826 |     1745906 |     4680379 |      211105 |     1029803 |     5681423 |     3656575
    num misses                       |     1361638 |       26033 |       14754 |      107778 |       78001 |     1284591 |      113622 |      317074 |      422938 |        2765 |      159922 |       30028 |      110141 |       14029 |       43150 |      524049
    miss rate                        |      29.99% |      88.92% |       3.17% |      28.81% |      15.77% |      79.47% |      31.30% |      20.92% |      27.40% |       2.77% |       9.16% |       0.64% |      52.17% |       1.36% |       0.76% |      14.33%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.51 |        0.17 |        0.31 |        1.59 |        0.00 |        0.24 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   135094731 |   239379038 |   369149927 |   184663193 |    60993250 |    67763352 |   132044118 |    30965274 |   107679458 |    62373411 |   256443033 |    90527811 |    82407226 |   232928988 |   260463769
    num cache misses                 |     1015526 |      137351 |     3629816 |      332907 |      698179 |       35893 |       75058 |     1592434 |       39632 |      134245 |      439624 |     8916668 |      139965 |      210044 |     2812557 |     4995167
    miss rate                        |       2.32% |       0.10% |       1.52% |       0.09% |       0.38% |       0.06% |       0.11% |       1.21% |       0.13% |       0.12% |       0.70% |       3.48% |       0.15% |       0.25% |       1.21% |       1.92%
    mpki                             |        4.06 |        0.08 |        1.72 |        0.07 |        0.43 |        0.07 |        0.11 |        1.57 |        0.15 |        0.12 |        0.67 |        5.09 |        0.14 |        0.24 |        1.46 |        3.07
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   496582860 |   881048183 |  2776619835 |   768113491 |   234998513 |   236819326 |   341515275 |    92196825 |   344872821 |   219261810 |   839370532 |   397512923 |   434617321 |   809257701 |   655132982
    num cache misses                 |     6725427 |     1965037 |     8165854 |    26102406 |     5048226 |     3773806 |     8410354 |     2373843 |    11053642 |    10597047 |    12447304 |    28679341 |    10306712 |     7130268 |     5152837 |     6320864
    miss rate                        |       5.77% |       0.40% |       0.93% |       0.94% |       0.66% |       1.61% |       3.55% |       0.70% |      11.99% |       3.07% |       5.68% |       3.42% |       2.59% |       1.64% |       0.64% |       0.96%
    mpki                             |       26.90 |        1.16 |        3.88 |        5.41 |        3.08 |        7.38 |       12.46 |        2.34 |       41.47 |        9.44 |       19.01 |       16.38 |       10.18 |        8.28 |        2.68 |        3.88
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9349255 |     2259763 |    11882462 |    26438683 |     5782302 |     4512370 |     9722216 |     4410582 |    12668819 |    11140385 |    13848549 |    37677487 |    10475787 |     8503187 |     8201580 |    11588283
    num cache misses                 |     6683653 |     2082147 |     5200657 |    18275521 |     4743667 |     3624818 |     7097361 |     2924020 |     9878222 |     3059561 |     6242120 |     7639256 |     7336612 |     4617508 |     3071818 |     6295314
    miss rate                        |      71.49% |      92.14% |      43.77% |      69.12% |      82.04% |      80.33% |      73.00% |      66.30% |      77.97% |      27.46% |      45.07% |      20.28% |      70.03% |      54.30% |      37.45% |      54.32%
    mpki                             |       26.73 |        1.23 |        2.47 |        3.79 |        2.90 |        7.09 |       10.51 |        2.88 |       37.06 |        2.73 |        9.53 |        4.36 |        7.24 |        5.36 |        1.60 |        3.87
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8295025 |     2240149 |     5290715 |    18279031 |     4781081 |     4341880 |     8367920 |     3376956 |    11454276 |     3489418 |     7221243 |     7734398 |     7376610 |     5780825 |     3315901 |     6568656
    num cache misses                 |     5351393 |     2055602 |     1658702 |      698010 |     3533598 |     3295122 |     6465770 |     2373508 |     7823764 |     2818302 |     3795343 |     1712766 |     7025292 |     2906960 |     2238238 |     2355489
    miss rate                        |      64.51% |      91.76% |      31.35% |       3.82% |      73.91% |      75.89% |      77.27% |      70.29% |      68.30% |      80.77% |      52.56% |      22.14% |      95.24% |      50.29% |      67.50% |      35.86%
    mpki                             |       21.41 |        1.21 |        0.79 |        0.14 |        2.16 |        6.45 |        9.58 |        2.34 |       29.35 |        2.51 |        5.80 |        0.98 |        6.94 |        3.37 |        1.17 |        1.45
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    75582829 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      298.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      188.12 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
