                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999895 |  301360477 |  470113704 |  402969955
  Cycles                             |  341906417 |  341908234 |  341908240 |  341908210
  IPC                                |       0.73 |       0.88 |       1.37 |       1.18
  Time (ns)                          |  113968806 |  113969411 |  113969413 |  113969403
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |    6700766 |   20642594 |   35758156
  num incorrect                      |    1620730 |     118451 |    1165731 |    6035101
  misprediction rate                 |      7.56% |      1.74% |      5.35% |     14.44%
  mpki                               |       6.48 |       0.39 |       2.48 |      14.98
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   27002785 |   44930870 |   45592376
    num misses                       |         42 |          4 |          8 |        226
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  116897275 |  143382727 |  168952192
    num misses                       |     336331 |      56426 |      45147 |      92956
    miss rate                        |      0.49% |      0.05% |      0.03% |      0.06%
    mpki                             |       1.35 |       0.19 |       0.10 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |     336373 |      56430 |      45155 |      93182
    num misses                       |     104715 |      31215 |       1322 |       2962
    miss rate                        |     31.13% |     55.32% |      2.93% |      3.18%
    mpki                             |       0.42 |       0.10 |       0.00 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   27002785 |   44930870 |   45592376
    num cache misses                 |      40191 |      38794 |      27512 |     694951
    miss rate                        |      0.19% |      0.14% |      0.06% |      1.52%
    mpki                             |       0.16 |       0.13 |       0.06 |       1.72
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  116897275 |  143382727 |  168952192
    num cache misses                 |    3684208 |    2815631 |    3882449 |    1396219
    miss rate                        |      5.35% |      2.41% |      2.71% |      0.83%
    mpki                             |      14.74 |       9.34 |       8.26 |       3.46
  Cache L2                           |            |            |            |           
    num cache accesses               |    3740047 |    2858164 |    3943871 |    2114343
    num cache misses                 |    3456630 |    2078658 |     287469 |     896296
    miss rate                        |     92.42% |     72.73% |      7.29% |     42.39%
    mpki                             |      13.83 |       6.90 |       0.61 |       2.22
  Cache L3                           |            |            |            |           
    num cache accesses               |    3472335 |    2084185 |     323059 |     921171
    num cache misses                 |    1235590 |    1963783 |     245694 |     399270
    miss rate                        |     35.58% |     94.22% |     76.05% |     43.34%
    mpki                             |       4.94 |       6.52 |       0.52 |       0.99
DRAM summary                         |            |            |            |           
  num dram accesses                  |    4651721 |          0 |          0 |          0
  average dram access latency (ns)   |     114.74 |        inf |        inf |        inf
  average dram queueing delay        |       4.73 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     40.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
