                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  402449355 |  634479465 |  784010266
  Cycles                             |  676861600 |  676865016 |  676864800 |  676864841
  IPC                                |       0.37 |       0.59 |       0.94 |       1.16
  Time (ns)                          |  225620533 |  225621672 |  225621600 |  225621614
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |   10914981 |   81469164 |   83996115
  num incorrect                      |    1620730 |    5417023 |   19195013 |   12690742
  misprediction rate                 |      7.56% |     33.17% |     19.07% |     13.13%
  mpki                               |       6.48 |      13.46 |      30.25 |      16.19
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   30987175 |   88947186 |   91912686
    num misses                       |         42 |          3 |        124 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  189344504 |  248676126 |  352350859
    num misses                       |     336494 |     187044 |     422064 |    3870003
    miss rate                        |      0.49% |      0.10% |      0.17% |      1.10%
    mpki                             |       1.35 |       0.46 |       0.67 |       4.94
  L2 TLB                             |            |            |            |           
    num accesses                     |     336536 |     187047 |     422188 |    3870013
    num misses                       |     104719 |     122393 |      69353 |     345384
    miss rate                        |     31.12% |     65.43% |     16.43% |      8.92%
    mpki                             |       0.42 |       0.30 |       0.11 |       0.44
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   30987175 |   88947186 |   91912686
    num cache misses                 |      22114 |      16192 |    2573336 |      16451
    miss rate                        |      0.11% |      0.05% |      2.89% |      0.02%
    mpki                             |       0.09 |       0.04 |       4.06 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  189344504 |  248676126 |  352350859
    num cache misses                 |    3672701 |    8999708 |    2941410 |   11338277
    miss rate                        |      5.34% |      4.75% |      1.18% |      3.22%
    mpki                             |      14.69 |      22.36 |       4.64 |      14.46
  Cache L2                           |            |            |            |           
    num cache accesses               |    3731100 |    9417884 |    5683360 |   11454074
    num cache misses                 |    3167805 |    7859082 |     887826 |    4423602
    miss rate                        |     84.90% |     83.45% |     15.62% |     38.62%
    mpki                             |      12.67 |      19.53 |       1.40 |       5.64
  Cache L3                           |            |            |            |           
    num cache accesses               |    3205859 |    8261066 |    1062109 |    4543088
    num cache misses                 |    3125818 |    7853881 |     581237 |    1025065
    miss rate                        |     97.50% |     95.07% |     54.72% |     22.56%
    mpki                             |      12.50 |      19.52 |       0.92 |       1.31
DRAM summary                         |            |            |            |           
  num dram accesses                  |   14355778 |          0 |          0 |          0
  average dram access latency (ns)   |     126.29 |        inf |        inf |        inf
  average dram queueing delay        |      16.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     63.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
