                                     | Core 0     | Core 1      | Core 2      | Core 3     
  Instructions                       |  249999973 |  1144371309 |  1645140926 |  1448460827
  Cycles                             |  946360822 |   946363500 |   946363594 |   946363613
  IPC                                |       0.26 |        1.21 |        1.74 |        1.53
  Time (ns)                          |  315453608 |   315454500 |   315454532 |   315454538
Branch predictor stats               |            |             |             |            
  num correct                        |   40600608 |    65782020 |   303612768 |    96705856
  num incorrect                      |    2521753 |    11138772 |    20712661 |    16514769
  misprediction rate                 |      5.85% |      14.48% |       6.39% |      14.59%
  mpki                               |      10.09 |        9.73 |       12.59 |       11.40
TLB Summary                          |            |             |             |            
  I-TLB                              |            |             |             |            
    num accesses                     |   41868591 |   129017334 |   269763388 |   175677375
    num misses                       |          4 |          56 |          39 |          18
    miss rate                        |      0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |            |             |             |            
    num accesses                     |   75636447 |   536552655 |   536153868 |   610294295
    num misses                       |      88470 |      343954 |          23 |     4272239
    miss rate                        |      0.12% |       0.06% |       0.00% |       0.70%
    mpki                             |       0.35 |        0.30 |        0.00 |        2.95
  L2 TLB                             |            |             |             |            
    num accesses                     |      88474 |      344010 |          62 |     4272257
    num misses                       |      88474 |       54303 |          62 |       32596
    miss rate                        |    100.00% |      15.79% |     100.00% |       0.76%
    mpki                             |       0.35 |        0.05 |        0.00 |        0.02
Cache Summary                        |            |             |             |            
  Cache L1-I                         |            |             |             |            
    num cache accesses               |   41868591 |   129017334 |   269763388 |   175677375
    num cache misses                 |       4117 |      287939 |     2787560 |     1612220
    miss rate                        |      0.01% |       0.22% |       1.03% |       0.92%
    mpki                             |       0.02 |        0.25 |        1.69 |        1.11
  Cache L1-D                         |            |             |             |            
    num cache accesses               |   75636447 |   536552655 |   536153868 |   610294295
    num cache misses                 |    5705325 |     3312724 |      113454 |     3133212
    miss rate                        |      7.54% |       0.62% |       0.02% |       0.51%
    mpki                             |      22.82 |        2.89 |        0.07 |        2.16
  Cache L2                           |            |             |             |            
    num cache accesses               |    7711168 |     3612585 |     2933699 |     4821445
    num cache misses                 |    5709446 |     2200432 |      360429 |      672535
    miss rate                        |     74.04% |      60.91% |      12.29% |      13.95%
    mpki                             |      22.84 |        1.92 |        0.22 |        0.46
  Cache L3                           |            |             |             |            
    num cache accesses               |    7711168 |     2214740 |      393105 |      751307
    num cache misses                 |    5704153 |     2018266 |      353177 |      648731
    miss rate                        |     73.97% |      91.13% |      89.84% |      86.35%
    mpki                             |      22.82 |        1.76 |        0.21 |        0.45
DRAM summary                         |            |             |             |            
  num dram accesses                  |   11801489 |           0 |           0 |           0
  average dram access latency (ns)   |     114.53 |         inf |         inf |         inf
  average dram queueing delay        |       4.52 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     37.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |             |             |            
  num loads from dram                |          0 |           0 |           0 |           0
  num loads from dram cache          |          0 |           0 |           0 |           0
  num loads from remote cache        |          0 |           0 |           0 |           0
