                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |    11435582 |    54649929 |     5941334 |     8652956 |    27431324 |    10577161 |    11358046 |     2903929 |     8532238 |     6650972 |     7784144 |    23885322 |     8346054 |     7505083 |     5286854 |       63405
    miss rate                        |      11.89% |       3.37% |       0.62% |       2.50% |       2.65% |       1.23% |       0.94% |       0.41% |       1.54% |       5.71% |       2.06% |      18.75% |       0.47% |       3.56% |       5.35% |       0.00%
    mpki                             |       41.23 |       16.13 |        2.89 |        9.89 |        8.09 |        4.82 |        5.41 |        1.38 |        7.09 |       26.60 |        8.00 |       50.93 |        2.00 |       12.45 |       14.73 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12636407 |    71087885 |     6619705 |     8755670 |    27582672 |    20518157 |    11511894 |     4856126 |     9238756 |     8866801 |    16068599 |    24207111 |    12749577 |     8593728 |     5386597 |     7257096
    num cache misses                 |    10143576 |    10901084 |     4657919 |     6327408 |      882791 |     9013164 |     7947766 |     1907113 |     8015131 |     6526670 |     7497146 |    15733442 |     1260693 |     6143362 |     4949237 |      180346
    miss rate                        |      80.27% |      15.33% |      70.36% |      72.27% |       3.20% |      43.93% |      69.04% |      39.27% |      86.76% |      73.61% |      46.66% |      65.00% |       9.89% |      71.49% |      91.88% |       2.49%
    mpki                             |       36.57 |        3.22 |        2.27 |        7.23 |        0.26 |        4.10 |        3.78 |        0.90 |        6.66 |       26.11 |        7.70 |       33.54 |        0.30 |       10.19 |       13.79 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11308877 |    10916828 |     4663876 |     6328931 |      982184 |     9415162 |     7958385 |     2481433 |     8741771 |     7796399 |     7865167 |    15733446 |     1310798 |     7185854 |     4991611 |      188823
    num cache misses                 |     6304913 |      270855 |     2651275 |     6097838 |      553385 |      889333 |     3985146 |      772149 |     2015741 |     4330533 |     2177381 |    13986045 |      291436 |     5380890 |     4244747 |      178049
    miss rate                        |      55.75% |       2.48% |      56.85% |      96.35% |      56.34% |       9.45% |      50.07% |      31.12% |      23.06% |      55.55% |      27.68% |      88.89% |      22.23% |      74.88% |      85.04% |      94.29%
    mpki                             |       22.73 |        0.08 |        1.29 |        6.97 |        0.16 |        0.40 |        1.90 |        0.37 |        1.68 |       17.32 |        2.24 |       29.82 |        0.07 |        8.93 |       11.83 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81525715 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      380.75 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      270.74 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
