                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   4712400637 |   1510818193 |    874768705 |    249999989
  Cycles                             |  11504210401 |  11504210943 |  11504211140 |  11504206447
  IPC                                |         0.41 |         0.13 |         0.08 |         0.02
  Time (ns)                          |   3834736801 |   3834736981 |   3834737047 |   3834735483
Branch predictor stats               |              |              |              |             
  num correct                        |    512229245 |    119809913 |    120250778 |     43244780
  num incorrect                      |     78142884 |      9791037 |     16525621 |     11689069
  misprediction rate                 |       13.24% |        7.55% |       12.08% |       21.28%
  mpki                               |        16.58 |         6.48 |        18.89 |        46.76
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    554661353 |    126538380 |    153266205 |     23761816
    num misses                       |           10 |           42 |          105 |            3
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |   2111690769 |    415924284 |    407609193 |     88558906
    num misses                       |     21334885 |      2032497 |     15863888 |     21159040
    miss rate                        |        1.01% |        0.49% |        3.89% |       23.89%
    mpki                             |         4.53 |         1.35 |        18.13 |        84.64
  L2 TLB                             |              |              |              |             
    num accesses                     |     21334895 |      2032539 |     15863993 |     21159043
    num misses                       |      1881608 |       631512 |      4753567 |     10898533
    miss rate                        |        8.82% |       31.07% |       29.96% |       51.51%
    mpki                             |         0.40 |         0.42 |         5.43 |        43.59
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    554661353 |    126538380 |    153266205 |     23761816
    num cache misses                 |       217029 |       169410 |      2358008 |       107119
    miss rate                        |        0.04% |        0.13% |        1.54% |        0.45%
    mpki                             |         0.05 |         0.11 |         2.70 |         0.43
  Cache L1-D                         |              |              |              |             
    num cache accesses               |   2111690769 |    415924284 |    407609193 |     88558906
    num cache misses                 |     68291376 |     22191686 |     22855581 |     28772977
    miss rate                        |        3.23% |        5.34% |        5.61% |       32.49%
    mpki                             |        14.49 |        14.69 |        26.13 |       115.09
  Cache L2                           |              |              |              |             
    num cache accesses               |     69336605 |     22542528 |     30217428 |     32653993
    num cache misses                 |     37405416 |     19332541 |     20409682 |     22400089
    miss rate                        |       53.95% |       85.76% |       67.54% |       68.60%
    mpki                             |         7.94 |        12.80 |        23.33 |        89.60
  Cache L3                           |              |              |              |             
    num cache accesses               |     38330098 |     19514464 |     25427549 |     26219422
    num cache misses                 |     13629302 |     16373582 |     16805165 |     18382382
    miss rate                        |       35.56% |       83.90% |       66.09% |       70.11%
    mpki                             |         2.89 |        10.84 |        19.21 |        73.53
DRAM summary                         |              |              |              |             
  num dram accesses                  |     85191498 |            0 |            0 |            0
  average dram access latency (ns)   |       488.55 |          inf |          inf |          inf
  average dram queueing delay        |       348.51 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       88.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
