                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1398278842 |   249999989 |   880322852 |  2201515886
  Cycles                             |  4287006114 |  4287002524 |  4287006174 |  4287005807
  IPC                                |        0.33 |        0.06 |        0.21 |        0.51
  Time (ns)                          |  1429002038 |  1429000842 |  1429002058 |  1429001936
Branch predictor stats               |             |             |             |            
  num correct                        |   110852155 |    43244780 |   149335777 |   240749663
  num incorrect                      |     9081890 |    11689069 |    13717949 |    36675299
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      13.22%
  mpki                               |        6.50 |       46.76 |       15.58 |       16.66
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   117161232 |    23761816 |   102035399 |   259033328
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   384902095 |    88558906 |   304571415 |   982689049
    num misses                       |     1888916 |    21160732 |     5131912 |    10101613
    miss rate                        |       0.49% |      23.89% |       1.68% |       1.03%
    mpki                             |        1.35 |       84.64 |        5.83 |        4.59
  L2 TLB                             |             |             |             |            
    num accesses                     |     1888958 |    21160735 |     5131954 |    10101623
    num misses                       |      588875 |    10898625 |     1400415 |      890912
    miss rate                        |      31.17% |      51.50% |      27.29% |       8.82%
    mpki                             |        0.42 |       43.59 |        1.59 |        0.40
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   117161232 |    23761816 |   102035399 |   259033328
    num cache misses                 |      174249 |      118086 |       78712 |      153677
    miss rate                        |       0.15% |       0.50% |       0.08% |       0.06%
    mpki                             |        0.12 |        0.47 |        0.09 |        0.07
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   384902095 |    88558906 |   304571415 |   982689049
    num cache misses                 |    20638709 |    28878718 |    35947810 |    32535726
    miss rate                        |       5.36% |      32.61% |      11.80% |       3.31%
    mpki                             |       14.76 |      115.51 |       40.83 |       14.78
  Cache L2                           |             |             |             |            
    num cache accesses               |    21065712 |    33116790 |    41887910 |    33366829
    num cache misses                 |    18422770 |    23292388 |    29854623 |    19957889
    miss rate                        |      87.45% |      70.33% |      71.27% |      59.81%
    mpki                             |       13.18 |       93.17 |       33.91 |        9.07
  Cache L3                           |             |             |             |            
    num cache accesses               |    18676015 |    27460690 |    35719099 |    20692761
    num cache misses                 |    18305034 |    22330840 |    28008037 |    18141839
    miss rate                        |      98.01% |      81.32% |      78.41% |      87.67%
    mpki                             |       13.09 |       89.32 |       31.82 |        8.24
DRAM summary                         |             |             |             |            
  num dram accesses                  |   109026007 |           0 |           0 |           0
  average dram access latency (ns)   |      147.99 |         inf |         inf |         inf
  average dram queueing delay        |       37.98 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
