                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |    66837955 |   170735341 |    61975424 |    88955677 |   286404440 |   356090292 |    43594793 |   143352334 |   164204218 |   291681167 |    49261043 |   394759816 |    43801034 |   217244057 |   110352575 |   258595812
    num misses                       |          47 |         150 |          22 |           4 |       10964 |          43 |          14 |           6 |          52 |         935 |           3 |          65 |          84 |          56 |          74 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   234655368 |   476511988 |   217602122 |   391040506 |   721166192 |  2678433404 |   145794424 |   936392879 |   592209696 |  1073784858 |   287809139 |  1291847749 |   116504258 |   907910339 |   587400881 |   981386898
    num misses                       |      360681 |      833800 |     1730592 |      208769 |     4097294 |      360213 |     1021801 |    33880240 |       36103 |      562565 |      292163 |     7216018 |     4540640 |      582387 |     1357198 |    10080206
    miss rate                        |       0.15% |       0.17% |       0.80% |       0.05% |       0.57% |       0.01% |       0.70% |       3.62% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.03%
    mpki                             |        0.54 |        0.68 |        2.66 |        0.21 |        2.29 |        0.08 |        2.55 |       27.07 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.17 |        4.59
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      360728 |      833950 |     1730614 |      208773 |     4108258 |      360256 |     1021815 |    33880246 |       36155 |      563500 |      292166 |     7216083 |     4540724 |      582443 |     1357272 |    10080216
    num misses                       |      112192 |      134520 |      158511 |      108721 |      587702 |      104201 |     1021804 |    24164752 |       32357 |       17911 |      193834 |       45454 |     1361650 |       92023 |       18027 |      890439
    miss rate                        |      31.10% |      16.13% |       9.16% |      52.08% |      14.31% |      28.92% |     100.00% |      71.32% |      89.50% |       3.18% |      66.34% |       0.63% |      29.99% |      15.80% |       1.33% |       8.83%
    mpki                             |        0.17 |        0.11 |        0.24 |        0.11 |        0.33 |        0.02 |        2.55 |       19.31 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    66837955 |   170735341 |    61975424 |    88955677 |   286404440 |   356090292 |    43594793 |   143352334 |   164204218 |   291681167 |    49261043 |   394759816 |    43801034 |   217244057 |   110352575 |   258595812
    num cache misses                 |       70506 |     5425156 |      429375 |      135843 |     5573254 |      320264 |       35672 |      643644 |       69061 |     4099258 |       76085 |    13389226 |      989706 |      686888 |      230547 |      194432
    miss rate                        |       0.11% |       3.18% |       0.69% |       0.15% |       1.95% |       0.09% |       0.08% |       0.45% |       0.04% |       1.41% |       0.15% |       3.39% |       2.26% |       0.32% |       0.21% |       0.08%
    mpki                             |        0.11 |        4.46 |        0.66 |        0.14 |        3.12 |        0.07 |        0.09 |        0.51 |        0.03 |        1.60 |        0.12 |        4.97 |        3.96 |        0.36 |        0.20 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   234655368 |   476511988 |   217602122 |   391040506 |   721166192 |  2678433404 |   145794424 |   936392879 |   592209696 |  1073784858 |   287809139 |  1291847749 |   116504258 |   907910339 |   587400881 |   981386898
    num cache misses                 |     8283770 |     5970883 |    12315411 |    10170909 |     6899847 |    25179242 |    11113970 |    10333254 |     2279508 |     9996002 |    14148389 |    43709941 |     6695759 |     5621651 |     9256912 |    32266333
    miss rate                        |       3.53% |       1.25% |       5.66% |       2.60% |       0.96% |       0.94% |       7.62% |       1.10% |       0.38% |       0.93% |       4.92% |       3.38% |       5.75% |       0.62% |       1.58% |       3.29%
    mpki                             |       12.40 |        4.91 |       18.93 |       10.22 |        3.86 |        5.41 |       27.70 |        8.26 |        1.14 |        3.89 |       22.28 |       16.22 |       26.78 |        2.91 |        8.00 |       14.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9535605 |    11857199 |    13660281 |    10326488 |    12761858 |    25507312 |    12559675 |    10986318 |     2466655 |    14214915 |    15022016 |    57150051 |     9180994 |     6337029 |    10294104 |    32733804
    num cache misses                 |     6808732 |     5439195 |     6055392 |     7194035 |     6775694 |    17634173 |    11149642 |     7702137 |     2273782 |     5916512 |    12564128 |     9771663 |     6615099 |     4560894 |     5315769 |    22770052
    miss rate                        |      71.40% |      45.87% |      44.33% |      69.67% |      53.09% |      69.13% |      88.77% |      70.11% |      92.18% |      41.62% |      83.64% |      17.10% |      72.05% |      71.97% |      51.64% |      69.56%
    mpki                             |       10.19 |        4.47 |        9.31 |        7.23 |        3.79 |        3.79 |       27.79 |        6.15 |        1.14 |        2.30 |       19.79 |        3.63 |       26.46 |        2.36 |        4.59 |       10.36
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8020642 |     5903821 |     6982651 |     7220707 |     7065794 |    17642254 |    12559675 |     7711761 |     2393967 |     6042940 |    13361670 |     9831985 |     8113200 |     4592055 |     6122636 |    23048062
    num cache misses                 |     6049665 |     2418948 |     3592016 |     6901821 |     2399600 |     1719424 |    11112082 |     6752753 |     2252406 |     1910233 |    12407863 |     1137894 |     4980913 |     3256130 |     2452991 |     2449871
    miss rate                        |      75.43% |      40.97% |      51.44% |      95.58% |      33.96% |       9.75% |      88.47% |      87.56% |      94.09% |      31.61% |      92.86% |      11.57% |      61.39% |      70.91% |      40.06% |      10.63%
    mpki                             |        9.06 |        1.99 |        5.52 |        6.94 |        1.34 |        0.37 |       27.69 |        5.39 |        1.12 |        0.74 |       19.54 |        0.42 |       19.92 |        1.68 |        2.12 |        1.11
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    96402656 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      404.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      294.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
