                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   936200937 |  3799913147 |   872491613 |   249999989
  Cycles                             |  6597666907 |  6597667425 |  6597667415 |  6597662823
  IPC                                |        0.14 |        0.58 |        0.13 |        0.04
  Time (ns)                          |  2199222302 |  2199222475 |  2199222472 |  2199220941
Branch predictor stats               |             |             |             |            
  num correct                        |   157988951 |   411263517 |   119944952 |    43244780
  num incorrect                      |    14605503 |    62619381 |    16479986 |    11689069
  misprediction rate                 |       8.46% |      13.21% |      12.08% |      21.28%
  mpki                               |       15.60 |       16.48 |       18.89 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   108538841 |   447266081 |   152866940 |    23761816
    num misses                       |          42 |          10 |         105 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   326019178 |  1708035120 |   406532719 |    88558906
    num misses                       |     5610953 |    17388853 |    15827061 |    21159998
    miss rate                        |       1.72% |       1.02% |       3.89% |      23.89%
    mpki                             |        5.99 |        4.58 |       18.14 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     5610995 |    17388863 |    15827166 |    21160001
    num misses                       |     1516500 |     1541338 |     4742456 |    10898506
    miss rate                        |      27.03% |       8.86% |      29.96% |      51.51%
    mpki                             |        1.62 |        0.41 |        5.44 |       43.59
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   108538841 |   447266081 |   152866940 |    23761816
    num cache misses                 |       79799 |      164984 |     2331261 |      106531
    miss rate                        |       0.07% |       0.04% |       1.53% |       0.45%
    mpki                             |        0.09 |        0.04 |        2.67 |        0.43
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   326019178 |  1708035120 |   406532719 |    88558906
    num cache misses                 |    38158787 |    54707673 |    22777054 |    28770078
    miss rate                        |      11.70% |       3.20% |       5.60% |      32.49%
    mpki                             |       40.76 |       14.40 |       26.11 |      115.08
  Cache L2                           |             |             |             |            
    num cache accesses               |    42677510 |    55552365 |    30010745 |    32634933
    num cache misses                 |    31147299 |    29884698 |    20299310 |    22383302
    miss rate                        |      72.98% |      53.80% |      67.64% |      68.59%
    mpki                             |       33.27 |        7.86 |       23.27 |       89.53
  Cache L3                           |             |             |             |            
    num cache accesses               |    35589418 |    30651781 |    25215460 |    26188745
    num cache misses                 |    23659583 |    12554858 |    16489284 |    18262323
    miss rate                        |      66.48% |      40.96% |      65.39% |      69.73%
    mpki                             |       25.27 |        3.30 |       18.90 |       73.05
DRAM summary                         |             |             |             |            
  num dram accesses                  |    97776705 |           0 |           0 |           0
  average dram access latency (ns)   |      280.17 |         inf |         inf |         inf
  average dram queueing delay        |      160.15 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
