                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999909 |  1762500080 |   271351670 |  2084629192
  Cycles                             |  1237336780 |  1237337984 |  1237338259 |  1237338000
  IPC                                |        0.20 |        1.42 |        0.22 |        1.68
  Time (ns)                          |   412445594 |   412445995 |   412446087 |   412446000
Branch predictor stats               |             |             |             |            
  num correct                        |     2271023 |   141716722 |    21506472 |   138798872
  num incorrect                      |       15217 |    23813171 |     1757875 |    23846968
  misprediction rate                 |       0.67% |      14.39% |       7.56% |      14.66%
  mpki                               |        0.06 |       13.51 |        6.48 |       11.44
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    22095385 |   258174576 |    22835457 |   252859331
    num misses                       |           3 |          65 |          42 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68115827 |   844994153 |    74748928 |   878800608
    num misses                       |      121838 |     4714848 |      363686 |     6239300
    miss rate                        |       0.18% |       0.56% |       0.49% |       0.71%
    mpki                             |        0.49 |        2.68 |        1.34 |        2.99
  L2 TLB                             |             |             |             |            
    num accesses                     |      121841 |     4714913 |      363728 |     6239318
    num misses                       |      121749 |       30166 |      114123 |       47604
    miss rate                        |      99.92% |       0.64% |      31.38% |       0.76%
    mpki                             |        0.49 |        0.02 |        0.42 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    22095385 |   258174576 |    22835457 |   252859331
    num cache misses                 |     1416876 |     7628253 |      638429 |     2135894
    miss rate                        |       6.41% |       2.95% |       2.80% |       0.84%
    mpki                             |        5.67 |        4.33 |        2.35 |        1.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68115827 |   844994153 |    74748928 |   878800608
    num cache misses                 |    13457164 |    27843123 |     5387141 |     4084074
    miss rate                        |      19.76% |       3.30% |       7.21% |       0.46%
    mpki                             |       53.83 |       15.80 |       19.85 |        1.96
  Cache L2                           |             |             |             |            
    num cache accesses               |    14937997 |    35483126 |     6222840 |     6265402
    num cache misses                 |    14862572 |      318743 |     6004491 |      324815
    miss rate                        |      99.50% |       0.90% |      96.49% |       5.18%
    mpki                             |       59.45 |        0.18 |       22.13 |        0.16
  Cache L3                           |             |             |             |            
    num cache accesses               |    14926528 |      331674 |     6201804 |      372255
    num cache misses                 |    14862561 |      236635 |     5997902 |      308011
    miss rate                        |      99.57% |      71.35% |      96.71% |      82.74%
    mpki                             |       59.45 |        0.13 |       22.10 |        0.15
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33425724 |           0 |           0 |           0
  average dram access latency (ns)   |      143.43 |         inf |         inf |         inf
  average dram queueing delay        |       33.42 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
