                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     8760182 |     1462099 |    12284133 |    10215979 |     5309001 |     7166867 |     7947235 |     3336693 |    12379086 |    19153799 |    12189605 |    46509627 |     8055223 |    11453266 |     8408828 |     9507553
    num cache misses                 |     6517290 |     1356201 |     4875006 |     7052276 |     3738567 |     6206067 |     5718052 |     1316955 |    10140131 |      591776 |     5239366 |     7156572 |     5671733 |     5853115 |      829157 |     5033143
    miss rate                        |      74.40% |      92.76% |      39.69% |      69.03% |      70.42% |      86.59% |      71.95% |      39.47% |      81.91% |       3.09% |      42.98% |      15.39% |      70.41% |      51.10% |       9.86% |      52.94%
    mpki                             |       26.07 |        1.02 |        2.15 |        3.78 |        2.26 |        6.68 |       10.22 |        0.91 |       36.55 |        0.25 |        9.39 |        3.23 |        7.02 |        4.16 |        0.30 |        3.61
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7693507 |     1395857 |     4889755 |     7062585 |     3744421 |     6783488 |     6671672 |     1712356 |    11065827 |      659204 |     6018887 |     7168176 |     5672775 |     5971355 |      863743 |     5202952
    num cache misses                 |     4004933 |     1345937 |      351686 |     3070197 |     1996114 |     1590850 |     4999401 |      558954 |     5655223 |      373070 |     2833093 |      215687 |     5444802 |      890175 |      201060 |     1521618
    miss rate                        |      52.06% |      96.42% |       7.19% |      43.47% |      53.31% |      23.45% |      74.93% |      32.64% |      51.11% |      56.59% |      47.07% |       3.01% |      95.98% |      14.91% |      23.28% |      29.25%
    mpki                             |       16.02 |        1.01 |        0.16 |        1.65 |        1.20 |        1.71 |        8.93 |        0.39 |       20.39 |        0.16 |        5.08 |        0.10 |        6.74 |        0.63 |        0.07 |        1.09
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51070914 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      261.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      151.37 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
