                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1285675691 |   249999989 |   917407065 |  2932085711
  Cycles                             |  3672088984 |  3672084546 |  3672089386 |  3672089340
  IPC                                |        0.35 |        0.07 |        0.25 |        0.80
  Time (ns)                          |  1224029662 |  1224028182 |  1224029796 |  1224029780
Branch predictor stats               |             |             |             |            
  num correct                        |   101890959 |    43244780 |   154622062 |   319409405
  num incorrect                      |     8331181 |    11689069 |    14299650 |    48604560
  misprediction rate                 |       7.56% |      21.28% |       8.47% |      13.21%
  mpki                               |        6.48 |       46.76 |       15.59 |       16.58
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   107852831 |    23761816 |   106418156 |   344897781
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   353824745 |    88558906 |   320090552 |  1313550838
    num misses                       |     1727854 |    21160091 |     5541349 |    13380404
    miss rate                        |       0.49% |      23.89% |       1.73% |       1.02%
    mpki                             |        1.34 |       84.64 |        6.04 |        4.56
  L2 TLB                             |             |             |             |            
    num accesses                     |     1727896 |    21160094 |     5541391 |    13380414
    num misses                       |      538729 |    10898374 |     1494780 |     1187461
    miss rate                        |      31.18% |      51.50% |      26.97% |       8.87%
    mpki                             |        0.42 |       43.59 |        1.63 |        0.40
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   107852831 |    23761816 |   106418156 |   344897781
    num cache misses                 |      204924 |      190262 |      123275 |      255806
    miss rate                        |       0.19% |       0.80% |       0.12% |       0.07%
    mpki                             |        0.16 |        0.76 |        0.13 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   353824745 |    88558906 |   320090552 |  1313550838
    num cache misses                 |    18942411 |    28761596 |    37522351 |    42648095
    miss rate                        |       5.35% |      32.48% |      11.72% |       3.25%
    mpki                             |       14.73 |      115.05 |       40.90 |       14.55
  Cache L2                           |             |             |             |            
    num cache accesses               |    19316178 |    32671087 |    41851986 |    43450404
    num cache misses                 |    17752797 |    24337338 |    33189288 |    30047195
    miss rate                        |      91.91% |      74.49% |      79.30% |      69.15%
    mpki                             |       13.81 |       97.35 |       36.18 |       10.25
  Cache L3                           |             |             |             |            
    num cache accesses               |    17922043 |    28082473 |    37397367 |    30623903
    num cache misses                 |    15634994 |    17908487 |    23026163 |    11419779
    miss rate                        |      87.24% |      63.77% |      61.57% |      37.29%
    mpki                             |       12.16 |       71.63 |       25.10 |        3.89
DRAM summary                         |             |             |             |            
  num dram accesses                  |    87954960 |           0 |           0 |           0
  average dram access latency (ns)   |      141.92 |         inf |         inf |         inf
  average dram queueing delay        |       31.91 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      71.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
