                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.11% |       3.31% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.51% |       0.06% |       2.17% |       5.85% |       0.78% |       0.86% |       0.10% |       0.20% |       0.94%
    mpki                             |        0.13 |        4.84 |        0.33 |        0.12 |        0.02 |        4.35 |        0.07 |        0.66 |        0.07 |        3.80 |        8.15 |        0.69 |        1.04 |        0.10 |        0.17 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    92823775 |  1590370409 |   963573439 |   345034158 |  1040619209 |   768229119 |  1217385089 |   699962433 |   534181082 |   116504258 |   378148435 |   120548375 |  1760249917 |   210400592 |    96429784 |  1534960036
    num cache misses                 |    11028175 |    53612173 |     5915858 |     8617769 |    27640038 |     9507512 |    11444342 |     2868940 |     8258571 |     6656251 |     7758416 |    22615318 |     8341804 |     7489148 |     5192701 |       52471
    miss rate                        |      11.88% |       3.37% |       0.61% |       2.50% |       2.66% |       1.24% |       0.94% |       0.41% |       1.55% |       5.71% |       2.05% |      18.76% |       0.47% |       3.56% |       5.38% |       0.00%
    mpki                             |       41.09 |       16.16 |        2.89 |        9.89 |        8.10 |        4.84 |        5.41 |        1.38 |        7.11 |       26.63 |        7.98 |       50.96 |        2.00 |       12.45 |       14.81 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12147790 |    69685647 |     6592697 |     8720034 |    27788813 |    18509540 |    11602611 |     4805509 |     8976243 |     8887665 |    16048610 |    22919815 |    12749255 |     8571528 |     5299096 |     7334442
    num cache misses                 |     9770952 |    10748254 |     4642148 |     6310259 |      868689 |     8178799 |     8010040 |     1901800 |     7762725 |     6534680 |     7482099 |    14908187 |     1256073 |     6136155 |     4890113 |      150100
    miss rate                        |      80.43% |      15.42% |      70.41% |      72.37% |       3.13% |      44.19% |      69.04% |      39.58% |      86.48% |      73.53% |      46.62% |      65.04% |       9.85% |      71.59% |      92.28% |       2.05%
    mpki                             |       36.41 |        3.24 |        2.27 |        7.24 |        0.25 |        4.16 |        3.79 |        0.91 |        6.68 |       26.14 |        7.69 |       33.59 |        0.30 |       10.20 |       13.95 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10856157 |    10764982 |     4649603 |     6312034 |      966411 |     8632383 |     8023840 |     2472686 |     8497016 |     7817211 |     7850973 |    14908192 |     1307111 |     7173164 |     4936131 |      157063
    num cache misses                 |     6247241 |      318221 |     2646470 |     6083051 |      545851 |     1143725 |     3966635 |      806243 |     2049140 |     4322275 |     2165560 |    13694949 |      295685 |     5379103 |     4323140 |      146687
    miss rate                        |      57.55% |       2.96% |      56.92% |      96.37% |      56.48% |      13.25% |      49.44% |      32.61% |      24.12% |      55.29% |      27.58% |      91.86% |      22.62% |      74.99% |      87.58% |      93.39%
    mpki                             |       23.28 |        0.10 |        1.29 |        6.98 |        0.16 |        0.58 |        1.87 |        0.39 |        1.76 |       17.29 |        2.23 |       30.86 |        0.07 |        8.94 |       12.33 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81532010 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      382.81 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      272.80 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
