                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   677817393 |   249999980 |  3181471952 |   457101147
  Cycles                             |  1622012988 |  1622010024 |  1622012765 |  1622013005
  IPC                                |        0.42 |        0.15 |        1.96 |        0.28
  Time (ns)                          |   540670996 |   540670008 |   540670922 |   540671002
Branch predictor stats               |             |             |             |            
  num correct                        |    20449456 |    42338506 |   587143048 |     8481624
  num incorrect                      |     9850104 |     3913322 |    40054519 |    11549492
  misprediction rate                 |      32.51% |       8.46% |       6.39% |      57.66%
  mpki                               |       14.53 |       15.65 |       12.59 |       25.27
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    53251396 |    28960848 |   521682386 |    49116054
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   306664252 |    86565665 |  1036839261 |   167625434
    num misses                       |      311528 |     1461207 |          23 |     1192952
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.71%
    mpki                             |        0.46 |        5.84 |        0.00 |        2.61
  L2 TLB                             |             |             |             |            
    num accesses                     |      311531 |     1461249 |          62 |     1192966
    num misses                       |      206565 |      397268 |          62 |     1192952
    miss rate                        |      66.31% |      27.19% |     100.00% |     100.00%
    mpki                             |        0.30 |        1.59 |        0.00 |        2.61
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    53251396 |    28960848 |   521682386 |    49116054
    num cache misses                 |      103872 |       84757 |     4856159 |       61275
    miss rate                        |       0.20% |       0.29% |       0.93% |       0.12%
    mpki                             |        0.15 |        0.34 |        1.53 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   306664252 |    86565665 |  1036839261 |   167625434
    num cache misses                 |    15170190 |    10340384 |        5335 |    13125323
    miss rate                        |       4.95% |      11.95% |       0.00% |       7.83%
    mpki                             |       22.38 |       41.36 |        0.00 |       28.71
  Cache L2                           |             |             |             |            
    num cache accesses               |    16116484 |    12763119 |     4862721 |    14601001
    num cache misses                 |    13764225 |     9719341 |       18921 |    13186595
    miss rate                        |      85.40% |      76.15% |       0.39% |      90.31%
    mpki                             |       20.31 |       38.88 |        0.01 |       28.85
  Cache L3                           |             |             |             |            
    num cache accesses               |    14606649 |    12057701 |       20148 |    14600998
    num cache misses                 |    13742408 |     9613464 |       18921 |    13181824
    miss rate                        |      94.08% |      79.73% |      93.91% |      90.28%
    mpki                             |       20.27 |       38.45 |        0.01 |       28.84
DRAM summary                         |             |             |             |            
  num dram accesses                  |    47068884 |           0 |           0 |           0
  average dram access latency (ns)   |      176.52 |         inf |         inf |         inf
  average dram queueing delay        |       66.51 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      87.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
