                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   618161646 |   721593836 |   372250880 |   249999973
  Cycles                             |  1179532020 |  1179531900 |  1179532104 |  1179528412
  IPC                                |        0.52 |        0.61 |        0.32 |        0.21
  Time (ns)                          |   393177340 |   393177300 |   393177368 |   393176137
Branch predictor stats               |             |             |             |            
  num correct                        |    33372896 |   108535195 |     7081807 |    40600608
  num incorrect                      |      780691 |    24247639 |     9836306 |     2521753
  misprediction rate                 |       2.29% |      18.26% |      58.14% |       5.85%
  mpki                               |        1.26 |       33.60 |       26.42 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    62253610 |   100884085 |    41064252 |    41868591
    num misses                       |          47 |         205 |          14 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   215976584 |   280770694 |   137424169 |    75636447
    num misses                       |      338541 |     1498392 |      987078 |       88470
    miss rate                        |       0.16% |       0.53% |       0.72% |       0.12%
    mpki                             |        0.55 |        2.08 |        2.65 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      338588 |     1498597 |      987092 |       88474
    num misses                       |      104839 |      140490 |      987081 |       88474
    miss rate                        |      30.96% |       9.37% |     100.00% |     100.00%
    mpki                             |        0.17 |        0.19 |        2.65 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    62253610 |   100884085 |    41064252 |    41868591
    num cache misses                 |       36284 |     5868321 |       23066 |        3610
    miss rate                        |       0.06% |       5.82% |       0.06% |       0.01%
    mpki                             |        0.06 |        8.13 |        0.06 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   215976584 |   280770694 |   137424169 |    75636447
    num cache misses                 |     7731667 |     5275017 |    10619233 |     5661916
    miss rate                        |       3.58% |       1.88% |       7.73% |       7.49%
    mpki                             |       12.51 |        7.31 |       28.53 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     8811760 |    11422694 |    12052441 |     7685174
    num cache misses                 |     5830182 |     4764459 |    10642241 |     5665526
    miss rate                        |      66.16% |      41.71% |      88.30% |      73.72%
    mpki                             |        9.43 |        6.60 |       28.59 |       22.66
  Cache L3                           |             |             |             |            
    num cache accesses               |     6906714 |     5044808 |    12052382 |     7685174
    num cache misses                 |     5512624 |     1706824 |    10624994 |     5660235
    miss rate                        |      79.82% |      33.83% |      88.16% |      73.65%
    mpki                             |        8.92 |        2.37 |       28.54 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    32773341 |           0 |           0 |           0
  average dram access latency (ns)   |      155.03 |         inf |         inf |         inf
  average dram queueing delay        |       45.02 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
