                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |     4542122 |       24955 |      552226 |      201313 |      563944 |     3159068 |      339247 |     2268761 |     1974119 |      235383 |     1724826 |     6573686 |      182656 |     1745393 |     8499452 |     3441885
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.16% |       0.44% |       1.77% |       0.03% |       0.81% |       0.56% |       0.05% |       0.22% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.16 |        0.55 |        1.49 |        6.24 |        0.10 |        2.70 |        2.68 |        0.20 |        1.14 |        2.99 |        2.27
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4542206 |       25007 |      553147 |      201356 |      564000 |     3159078 |      339294 |     2268780 |     1974161 |      235391 |     1724848 |     6573751 |      182660 |     1745475 |     8499470 |     3450784
    num misses                       |     1361688 |       22247 |       17643 |       58670 |       88867 |     2512371 |      105455 |      474661 |      533314 |        5947 |      157229 |       41590 |       99970 |       24224 |       64841 |      491888
    miss rate                        |      29.98% |      88.96% |       3.19% |      29.14% |      15.76% |      79.53% |      31.08% |      20.92% |      27.01% |       2.53% |       9.12% |       0.63% |      54.73% |       1.39% |       0.76% |      14.25%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.52 |        0.17 |        0.31 |        1.69 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   114593912 |   287137340 |   199136196 |   210615743 |   119173606 |    62417433 |   197739975 |    36991467 |   231751936 |    60850974 |   359655929 |    81209889 |   146820670 |   344323425 |   243319445
    num cache misses                 |      958116 |       19326 |     3905626 |      178472 |      608551 |       64579 |       60577 |     1042244 |       42154 |       40479 |      404673 |    11884029 |      108945 |      270302 |     3003369 |     4651524
    miss rate                        |       2.19% |       0.02% |       1.36% |       0.09% |       0.29% |       0.05% |       0.10% |       0.53% |       0.11% |       0.02% |       0.67% |       3.30% |       0.13% |       0.18% |       0.87% |       1.91%
    mpki                             |        3.83 |        0.01 |        1.54 |        0.07 |        0.33 |        0.06 |        0.10 |        0.69 |        0.13 |        0.02 |        0.63 |        4.84 |        0.12 |        0.18 |        1.06 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   422906171 |  1057188838 |  1497883545 |   877608802 |   458932465 |   217217894 |   511482021 |   111443575 |   740850752 |   213357849 |  1176980583 |   356712606 |   780078168 |  1196645237 |   612290577
    num cache misses                 |     6666032 |     1495398 |     9730318 |    14075505 |     5361753 |     7079341 |     7781994 |     2135942 |    13185375 |    19820109 |    12229652 |    39587269 |     9011522 |    12199683 |     5790708 |     5769421
    miss rate                        |       5.72% |       0.35% |       0.92% |       0.94% |       0.61% |       1.54% |       3.58% |       0.42% |      11.83% |       2.68% |       5.73% |       3.36% |       2.53% |       1.56% |       0.48% |       0.94%
    mpki                             |       26.66 |        1.03 |        3.85 |        5.41 |        2.87 |        7.09 |       12.52 |        1.41 |       41.70 |        8.16 |       19.14 |       16.12 |        9.98 |        7.94 |        2.04 |        3.80
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8966925 |     1537525 |    13646665 |    14261775 |     5977290 |     7692654 |     8911934 |     3589774 |    14303190 |    19950949 |    13539226 |    51475497 |     9129818 |    12588192 |     8844805 |    10601392
    num cache misses                 |     6551268 |     1452115 |     5412990 |     9848989 |     4195620 |     6646482 |     6356894 |     1460531 |    11693418 |      782474 |     5919779 |     7816750 |     6563307 |     6415743 |     1031396 |     5606780
    miss rate                        |      73.06% |      94.44% |      39.67% |      69.06% |      70.19% |      86.40% |      71.33% |      40.69% |      81.75% |       3.92% |      43.72% |      15.19% |      71.89% |      50.97% |      11.66% |      52.89%
    mpki                             |       26.21 |        1.00 |        2.14 |        3.78 |        2.24 |        6.66 |       10.23 |        0.96 |       36.98 |        0.32 |        9.27 |        3.18 |        7.27 |        4.18 |        0.36 |        3.69
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7896126 |     1475607 |     5423816 |     9857017 |     4203233 |     7277389 |     7441389 |     1879052 |    12769524 |      873754 |     6831696 |     7822039 |     6577094 |     6534065 |     1082374 |     5787914
    num cache misses                 |     4529992 |     1441499 |      251618 |     2347014 |     2031451 |     1714074 |     5592296 |      658327 |     6316621 |      525601 |     3238304 |      169572 |     6326817 |      995161 |      364677 |     1668620
    miss rate                        |      57.37% |      97.69% |       4.64% |      23.81% |      48.33% |      23.55% |      75.15% |      35.04% |      49.47% |      60.15% |      47.40% |       2.17% |      96.19% |      15.23% |      33.69% |      28.83%
    mpki                             |       18.12 |        0.99 |        0.10 |        0.90 |        1.09 |        1.72 |        9.00 |        0.43 |       19.97 |        0.22 |        5.07 |        0.07 |        7.01 |        0.65 |        0.13 |        1.10
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    54964202 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      247.87 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      137.86 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
