                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   524964859 |   369858237 |   484469886 |   249999973
  Cycles                             |  1386300619 |  1386301389 |  1386300525 |  1386297601
  IPC                                |        0.38 |        0.27 |        0.35 |        0.18
  Time (ns)                          |   462100207 |   462100463 |   462100175 |   462099201
Branch predictor stats               |             |             |             |            
  num correct                        |    31904571 |    29316252 |     4368880 |    40600608
  num incorrect                      |    19199507 |     2400128 |       29198 |     2521753
  misprediction rate                 |      37.57% |       7.57% |       0.66% |       5.85%
  mpki                               |       36.57 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    62639919 |    31211718 |    42816466 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   241420677 |   101835766 |   131560061 |    75636447
    num misses                       |     1659126 |      497742 |      233426 |       88470
    miss rate                        |       0.69% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.16 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1659136 |      497784 |      233429 |       88474
    num misses                       |     1318244 |      157156 |      233247 |       88474
    miss rate                        |      79.45% |      31.57% |      99.92% |     100.00%
    mpki                             |        2.51 |        0.42 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    62639919 |    31211718 |    42816466 |    41868591
    num cache misses                 |       17791 |       31208 |       67434 |        1836
    miss rate                        |       0.03% |       0.10% |       0.16% |       0.00%
    mpki                             |        0.03 |        0.08 |        0.14 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   241420677 |   101835766 |   131560061 |    75636447
    num cache misses                 |     3767029 |     5430676 |    24629465 |     5660891
    miss rate                        |       1.56% |       5.33% |      18.72% |       7.48%
    mpki                             |        7.18 |       14.68 |       50.84 |       22.64
  Cache L2                           |             |             |             |            
    num cache accesses               |     4401616 |     5510525 |    24696903 |     7682421
    num cache misses                 |     2859980 |     4650271 |    14999573 |     5662727
    miss rate                        |      64.98% |      84.39% |      60.73% |      73.71%
    mpki                             |        5.45 |       12.57 |       30.96 |       22.65
  Cache L3                           |             |             |             |            
    num cache accesses               |     3606774 |     4702364 |    14999577 |     7682421
    num cache misses                 |     2400991 |     4579055 |    14924067 |     5660108
    miss rate                        |      66.57% |      97.38% |      99.50% |      73.68%
    mpki                             |        4.57 |       12.38 |       30.80 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42178300 |           0 |           0 |           0
  average dram access latency (ns)   |      180.39 |         inf |         inf |         inf
  average dram queueing delay        |       70.38 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
