                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  321210483 |  930985835 |  249999888 |  1238475120
  Cycles                             |  763467300 |  763467098 |  763465259 |   763467131
  IPC                                |       0.42 |       1.22 |       0.33 |        1.62
  Time (ns)                          |  254489100 |  254489033 |  254488420 |   254489044
Branch predictor stats               |            |            |            |            
  num correct                        |    2908200 |   74935099 |   19818647 |    82492340
  num incorrect                      |      19464 |   12566080 |    1620730 |    14149365
  misprediction rate                 |      0.66% |     14.36% |      7.56% |      14.64%
  mpki                               |       0.06 |      13.50 |       6.48 |       11.42
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   28388588 |  136449640 |   20925725 |   150262244
    num misses                       |          3 |         65 |         42 |          18
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   87385049 |  446350277 |   68803936 |   522109337
    num misses                       |     155747 |    2502660 |     336510 |     3689213
    miss rate                        |      0.18% |      0.56% |      0.49% |       0.71%
    mpki                             |       0.48 |       2.69 |       1.35 |        2.98
  L2 TLB                             |            |            |            |            
    num accesses                     |     155750 |    2502725 |     336552 |     3689231
    num misses                       |     155635 |      15383 |     104712 |       28339
    miss rate                        |     99.93% |      0.61% |     31.11% |       0.77%
    mpki                             |       0.48 |       0.02 |       0.42 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   28388588 |  136449640 |   20925725 |   150262244
    num cache misses                 |      44743 |    4101313 |      20766 |     1288055
    miss rate                        |      0.16% |      3.01% |      0.10% |       0.86%
    mpki                             |       0.14 |       4.41 |       0.08 |        1.04
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   87385049 |  446350277 |   68803936 |   522109337
    num cache misses                 |   16430773 |   14763163 |    3669644 |     2482974
    miss rate                        |     18.80% |      3.31% |      5.33% |       0.48%
    mpki                             |      51.15 |      15.86 |      14.68 |        2.00
  Cache L2                           |            |            |            |            
    num cache accesses               |   16475521 |   18883267 |    3723061 |     3806469
    num cache misses                 |   10006989 |     421256 |    3130912 |      280797
    miss rate                        |     60.74% |      2.23% |     84.10% |       7.38%
    mpki                             |      31.15 |       0.45 |      12.52 |        0.23
  Cache L3                           |            |            |            |            
    num cache accesses               |   10006994 |     443504 |    3167217 |      317247
    num cache misses                 |    9956939 |     419026 |    3060828 |      280738
    miss rate                        |     99.50% |     94.48% |     96.64% |      88.49%
    mpki                             |      31.00 |       0.45 |      12.24 |        0.23
DRAM summary                         |            |            |            |            
  num dram accesses                  |   21540087 |          0 |          0 |           0
  average dram access latency (ns)   |     143.59 |        inf |        inf |         inf
  average dram queueing delay        |      33.58 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     84.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
