                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num accesses                     |    561596707 |   2544406552 |    439824349 |   4244031556 |    488884844 |     88558906 |    766085379 |    397305426 |   1856322595 |   1301649358 |   1353621053 |   2290537710 |   6635666864 |   2108778839 |   3818352165 |    164933713
    num misses                       |      1004028 |     11264863 |      2151560 |      2239599 |      3459331 |     21159862 |      1164854 |     15479227 |     18739988 |       689727 |      7190202 |     12678475 |     47177869 |       126597 |      1222699 |      2536009
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.90% |        1.01% |        0.05% |        0.53% |        0.55% |        0.71% |        0.01% |        0.03% |        1.54%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.67 |        84.64 |         0.53 |        18.16 |         4.54 |         0.21 |         2.06 |         2.23 |         3.00 |         0.02 |         0.10 |         5.33
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |      1004031 |     11264882 |      2151602 |      2243023 |      3459345 |     21159865 |      1164901 |     15479328 |     18739998 |       689731 |      7190829 |     12711473 |     47177887 |       126649 |      1222707 |      2569158
    num misses                       |      1003275 |      2358643 |       671095 |        70606 |      3459304 |     10898563 |       361506 |      4642937 |      1664378 |       361377 |       709120 |      1809674 |       360732 |       112936 |        30229 |      2170944
    miss rate                        |       99.92% |       20.94% |       31.19% |        3.15% |      100.00% |       51.51% |       31.03% |       29.99% |        8.88% |       52.39% |        9.86% |       14.24% |        0.76% |       89.17% |        2.47% |       84.50%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.67 |        43.59 |         0.16 |         5.45 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.56
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    182207464 |    983389385 |    134194825 |   1152463807 |    144356681 |     23761816 |    219383397 |    149414261 |    486388100 |    296853399 |    481048269 |    910960352 |   1909505067 |    583206515 |   1195925145 |     40254111
    num cache misses                 |       287284 |      3881809 |       149886 |     14238312 |        36589 |        97494 |        90709 |      1914556 |       149805 |       140183 |     27374590 |     15632010 |     16129258 |       240713 |       227020 |       689515
    miss rate                        |        0.16% |        0.39% |        0.11% |        1.24% |        0.03% |        0.41% |        0.04% |        1.28% |        0.03% |        0.05% |        5.69% |        1.72% |        0.84% |        0.04% |        0.02% |        1.71%
    mpki                             |         0.14 |         0.51 |         0.09 |         1.40 |         0.03 |         0.39 |         0.04 |         2.25 |         0.04 |         0.04 |         7.84 |         2.75 |         1.03 |         0.03 |         0.02 |         1.45
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    561596707 |   2544406552 |    439824349 |   4244031556 |    488884844 |     88558906 |    766085379 |    397305426 |   1856322595 |   1301649358 |   1353621053 |   2290537710 |   6635666864 |   2108778839 |   3818352165 |    164933713
    num cache misses                 |    105927145 |      9986594 |     23512409 |     39143657 |     38287467 |     28807093 |     27013315 |     22245225 |     59530852 |     33655538 |     31446215 |     20455555 |     30965870 |      7865023 |    101477316 |     14160722
    miss rate                        |       18.86% |        0.39% |        5.35% |        0.92% |        7.83% |       32.53% |        3.53% |        5.60% |        3.21% |        2.59% |        2.32% |        0.89% |        0.47% |        0.37% |        2.66% |        8.59%
    mpki                             |        51.38 |         1.32 |        14.71 |         3.86 |        29.54 |       115.23 |        12.27 |        26.09 |        14.41 |        10.15 |         9.01 |         3.59 |         1.97 |         1.10 |         8.08 |        29.75
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    106214447 |     16079381 |     23827726 |     53734384 |     43516406 |     32745116 |     31161136 |     29068136 |     60445920 |     33843605 |     60383388 |     37076391 |     47425286 |      8361486 |    102199059 |     14894715
    num cache misses                 |     64510859 |      4615780 |     20076040 |      6662898 |     38323734 |     20788546 |     20060879 |     18499832 |     24350539 |     23162426 |     23079288 |      9279289 |      2423166 |      7748033 |      3309912 |     14070349
    miss rate                        |       60.74% |       28.71% |       84.25% |       12.40% |       88.07% |       63.49% |       64.38% |       63.64% |       40.28% |       68.44% |       38.22% |       25.03% |        5.11% |       92.66% |        3.24% |       94.47%
    mpki                             |        31.29 |         0.61 |        12.56 |         0.66 |        29.56 |        83.15 |         9.11 |        21.70 |         5.89 |         6.98 |         6.61 |         1.63 |         0.15 |         1.08 |         0.26 |        29.56
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     64510877 |      6876019 |     20257973 |      7095421 |     43516084 |     24700100 |     24301134 |     23428844 |     25316473 |     23227964 |     24649791 |     10281980 |      2760426 |      8009620 |      3822473 |     14116795
    num cache misses                 |     50799462 |      4475654 |     15168573 |      5934939 |     38300231 |     18948776 |     19756466 |     16509379 |     14694101 |     23044791 |      8960186 |      8635756 |      2418966 |      7739739 |      3304388 |     13943498
    miss rate                        |       78.75% |       65.09% |       74.88% |       83.64% |       88.01% |       76.72% |       81.30% |       70.47% |       58.04% |       99.21% |       36.35% |       83.99% |       87.63% |       96.63% |       86.45% |       98.77%
    mpki                             |        24.64 |         0.59 |         9.49 |         0.58 |        29.55 |        75.80 |         8.97 |        19.36 |         3.56 |         6.95 |         2.57 |         1.52 |         0.15 |         1.08 |         0.26 |        29.30
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    354311653 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       443.74 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       333.73 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
