                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.41 |        0.02 |        2.52 |        5.43 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.50 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   367202720 |   299101283 |   268605325 |    84420518 |   116808521 |  1021490814 |   456393747 |   914747554 |   156580956 |    21135842 |   648727775 |    74624439 |   299242516 |  1638099862 |    78208811 |   271095866
    num cache misses                 |       66726 |       61352 |       59073 |     1007709 |       39091 |     8456896 |    13138247 |    26983694 |       52089 |      345336 |       40340 |       14919 |      143995 |    15442001 |      123269 |    15574455
    miss rate                        |       0.02% |       0.02% |       0.02% |       1.19% |       0.03% |       0.83% |       2.88% |       2.95% |       0.03% |       1.63% |       0.01% |       0.02% |       0.05% |       0.94% |       0.16% |       5.74%
    mpki                             |        0.02 |        0.02 |        0.03 |        2.09 |        0.03 |        1.00 |        4.04 |        4.32 |        0.03 |        1.38 |        0.01 |        0.02 |        0.04 |        1.55 |        0.14 |        7.94
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1401797614 |  1087719732 |  1034356206 |   224633299 |   408408139 |  3549612902 |  1270689011 |  2994069491 |   688261712 |    86633855 |  2071542757 |   250977816 |  2250845621 |  3255703255 |   240850753 |   761749962
    num cache misses                 |    44865451 |     3995616 |    15908545 |    12474693 |    14363929 |    16382773 |    15763868 |    98537263 |    17822078 |     7409757 |    54932107 |    19144794 |    20337013 |      116774 |    45336642 |    16347195
    miss rate                        |       3.20% |       0.37% |       1.54% |       5.55% |       3.52% |       0.46% |       1.24% |       3.29% |       2.59% |       8.55% |       2.65% |       7.63% |       0.90% |       0.00% |      18.82% |       2.15%
    mpki                             |       14.38 |        1.08 |        7.07 |       25.88 |       12.28 |        1.95 |        4.84 |       15.78 |       10.17 |       29.64 |        8.07 |       27.69 |        5.20 |        0.01 |       51.23 |        8.33
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45358585 |     4167041 |    17221099 |    15990468 |    16453282 |    24969128 |    29867103 |   125569591 |    17895497 |     7774654 |    55192737 |    21514401 |    20524230 |    15574574 |    45459919 |    32699514
    num cache misses                 |    17613642 |     3869500 |    10461035 |    10269920 |    10559131 |      856280 |     4865318 |     1198472 |    12143441 |     7334475 |     1335159 |    19159567 |    11263660 |      335718 |    27610653 |    11780245
    miss rate                        |      38.83% |      92.86% |      60.75% |      64.23% |      64.18% |       3.43% |      16.29% |       0.95% |      67.86% |      94.34% |       2.42% |      89.05% |      54.88% |       2.16% |      60.74% |      36.03%
    mpki                             |        5.65 |        1.05 |        4.65 |       21.31 |        9.03 |        0.10 |        1.49 |        0.19 |        6.93 |       29.34 |        0.20 |       27.71 |        2.88 |        0.03 |       31.20 |        6.01
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    18131052 |     3982195 |    12189208 |    12788278 |    12697869 |      988287 |     5862307 |     1256729 |    12172358 |     7354994 |     1562810 |    21514255 |    11314846 |      351517 |    27610661 |    12562116
    num cache misses                 |     5154153 |     3864623 |     4192170 |     8492751 |    10332516 |      854728 |     3150645 |     1181805 |    12082887 |     7251040 |     1332171 |    19145230 |     7790873 |      335709 |    27185492 |     4386838
    miss rate                        |      28.43% |      97.05% |      34.39% |      66.41% |      81.37% |      86.49% |      53.74% |      94.04% |      99.26% |      98.59% |      85.24% |      88.99% |      68.86% |      95.50% |      98.46% |      34.92%
    mpki                             |        1.65 |        1.04 |        1.86 |       17.62 |        8.83 |        0.10 |        0.97 |        0.19 |        6.90 |       29.00 |        0.20 |       27.69 |        1.99 |        0.03 |       30.72 |        2.24
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   175887570 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      426.43 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      316.42 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
