                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  279539574 |  392952465 |  444218028
  Cycles                             |  272559774 |  272562000 |  272561924 |  272562013
  IPC                                |       0.92 |       1.03 |       1.44 |       1.63
  Time (ns)                          |   90853258 |   90854000 |   90853975 |   90854004
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14431336 |   16641959 |   55885767
  num incorrect                      |    9793313 |   10847723 |     946310 |    6193612
  misprediction rate                 |     20.40% |     42.91% |      5.38% |      9.98%
  mpki                               |      39.17 |      38.81 |       2.41 |      13.94
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   22362211 |   38081584 |   68612369
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   81790123 |  122231202 |  179778943
    num misses                       |     372585 |       4648 |      33045 |      54640
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.08 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372604 |       4700 |      33053 |      54998
    num misses                       |      78122 |       4244 |       1073 |       1799
    miss rate                        |     20.97% |     90.30% |      3.25% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   22362211 |   38081584 |   68612369
    num cache misses                 |     148311 |       7971 |       6537 |    1452962
    miss rate                        |      0.46% |      0.04% |      0.02% |      2.12%
    mpki                             |       0.59 |       0.03 |       0.02 |       3.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   81790123 |  122231202 |  179778943
    num cache misses                 |     342989 |     286930 |    3314994 |    1449418
    miss rate                        |      0.41% |      0.35% |      2.71% |      0.81%
    mpki                             |       1.37 |       1.03 |       8.44 |       3.26
  Cache L2                           |            |            |            |           
    num cache accesses               |     567192 |     308239 |    3342790 |    2920497
    num cache misses                 |     193920 |     281168 |     148445 |     195355
    miss rate                        |     34.19% |     91.22% |      4.44% |      6.69%
    mpki                             |       0.78 |       1.01 |       0.38 |       0.44
  Cache L3                           |            |            |            |           
    num cache accesses               |     271633 |     294774 |     170907 |     213858
    num cache misses                 |     171975 |     280475 |     144894 |     182560
    miss rate                        |     63.31% |     95.15% |     84.78% |     85.37%
    mpki                             |       0.69 |       1.00 |       0.37 |       0.41
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1195892 |          0 |          0 |          0
  average dram access latency (ns)   |     112.61 |        inf |        inf |        inf
  average dram queueing delay        |       2.60 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
