                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  249999893 |  1053483384 |  595170696 |  1017345937
  Cycles                             |  625432710 |   625435016 |  625434939 |   625435196
  IPC                                |       0.40 |        1.68 |       0.95 |        1.63
  Time (ns)                          |  208477570 |   208478339 |  208478313 |   208478399
Branch predictor stats               |            |             |            |            
  num correct                        |    2271023 |    48504436 |   29747558 |    67580837
  num incorrect                      |      15217 |      402307 |   23480048 |    11628186
  misprediction rate                 |      0.67% |       0.82% |     44.11% |      14.68%
  mpki                               |       0.06 |        0.38 |      39.45 |       11.43
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   22095385 |    80588013 |   46966405 |   123389897
    num misses                       |          3 |          43 |         52 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   68115829 |   606214235 |  173182594 |   428772573
    num misses                       |     121838 |       80978 |       9159 |     3032453
    miss rate                        |      0.18% |       0.01% |      0.01% |       0.71%
    mpki                             |       0.49 |        0.08 |       0.02 |        2.98
  L2 TLB                             |            |             |            |            
    num accesses                     |     121841 |       81021 |       9211 |     3032471
    num misses                       |     121749 |       24192 |       8270 |       23384
    miss rate                        |     99.92% |      29.86% |     89.78% |       0.77%
    mpki                             |       0.49 |        0.02 |       0.01 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   22095385 |    80588013 |   46966405 |   123389897
    num cache misses                 |      37693 |       38047 |      13595 |     1050688
    miss rate                        |      0.17% |       0.05% |      0.03% |       0.85%
    mpki                             |       0.15 |        0.04 |       0.02 |        1.03
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   68115829 |   606214235 |  173182594 |   428772573
    num cache misses                 |   12857220 |     5463487 |     570814 |     2028683
    miss rate                        |     18.88% |       0.90% |      0.33% |       0.47%
    mpki                             |      51.43 |        5.19 |       0.96 |        1.99
  Cache L2                           |            |             |            |            
    num cache accesses               |   12895318 |     5505947 |     605866 |     3106236
    num cache misses                 |    8043337 |     2964144 |     554870 |      208509
    miss rate                        |     62.37% |      53.84% |     91.58% |       6.71%
    mpki                             |      32.17 |        2.81 |       0.93 |        0.20
  Cache L3                           |            |             |            |            
    num cache accesses               |    8043742 |     2969073 |     576861 |      235957
    num cache misses                 |    8007131 |     1099281 |     554488 |      207371
    miss rate                        |     99.54% |      37.02% |     96.12% |      87.89%
    mpki                             |      32.03 |        1.04 |       0.93 |        0.20
DRAM summary                         |            |             |            |            
  num dram accesses                  |   17406677 |           0 |          0 |           0
  average dram access latency (ns)   |     148.51 |         inf |        inf |         inf
  average dram queueing delay        |      38.50 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     83.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
