                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  258152888 |  261383267 |  486038746 |  249999939
  Cycles                             |  250974000 |  250974097 |  250974080 |  250971368
  IPC                                |       1.03 |       1.04 |       1.94 |       1.00
  Time (ns)                          |   83658000 |   83658032 |   83658027 |   83657123
Branch predictor stats               |            |            |            |           
  num correct                        |   13881402 |   33610882 |   89698914 |     325726
  num incorrect                      |    9814321 |    7898834 |    6119443 |       5522
  misprediction rate                 |     41.42% |     19.03% |      6.39% |      1.67%
  mpki                               |      38.02 |      30.22 |      12.59 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   21010468 |   36661787 |   79698664 |   28636353
    num misses                       |         52 |        106 |         39 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   76090956 |  102198727 |  158401053 |  187012795
    num misses                       |       4540 |     180357 |         23 |    6744815
    miss rate                        |      0.01% |      0.18% |      0.00% |      3.61%
    mpki                             |       0.02 |       0.69 |       0.00 |      26.98
  L2 TLB                             |            |            |            |           
    num accesses                     |       4592 |     180463 |         62 |    6744821
    num misses                       |       4189 |      29623 |         62 |    4836080
    miss rate                        |     91.22% |     16.41% |    100.00% |     71.70%
    mpki                             |       0.02 |       0.11 |       0.00 |      19.34
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   21010468 |   36661787 |   79698664 |   28636353
    num cache misses                 |       4346 |    1148046 |     750656 |     123938
    miss rate                        |      0.02% |      3.13% |      0.94% |      0.43%
    mpki                             |       0.02 |       4.39 |       1.54 |       0.50
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   76090956 |  102198727 |  158401053 |  187012795
    num cache misses                 |     274874 |    1246146 |       5633 |    2064496
    miss rate                        |      0.36% |      1.22% |      0.00% |      1.10%
    mpki                             |       1.06 |       4.77 |       0.01 |       8.26
  Cache L2                           |            |            |            |           
    num cache accesses               |     285018 |    2453441 |     757024 |    2188500
    num cache misses                 |     267570 |    1073119 |      15957 |    1557452
    miss rate                        |     93.88% |     43.74% |      2.11% |     71.17%
    mpki                             |       1.04 |       4.11 |       0.03 |       6.23
  Cache L3                           |            |            |            |           
    num cache accesses               |     273402 |    1132546 |      16692 |    1557518
    num cache misses                 |     265477 |     142202 |      15568 |    1227626
    miss rate                        |     97.10% |     12.56% |     93.27% |     78.82%
    mpki                             |       1.03 |       0.54 |       0.03 |       4.91
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2320741 |          0 |          0 |          0
  average dram access latency (ns)   |     124.56 |        inf |        inf |        inf
  average dram queueing delay        |      14.55 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
