                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  448269609 |  348079780 |  544002787 |  249999984
  Cycles                             |  332081100 |  332081100 |  332081100 |  332078858
  IPC                                |       1.35 |       1.05 |       1.64 |       0.75
  Time (ns)                          |  110693700 |  110693700 |  110693700 |  110692953
Branch predictor stats               |            |            |            |           
  num correct                        |   25877172 |   44818680 |   25047980 |   15199251
  num incorrect                      |    4440131 |   10566089 |     207797 |    9146162
  misprediction rate                 |     14.65% |     19.08% |      0.82% |     37.57%
  mpki                               |       9.91 |      30.36 |       0.38 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   50618542 |   48765692 |   41616605 |   29844534
    num misses                       |         56 |        113 |         43 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  209597484 |  136116021 |  313030901 |  114926447
    num misses                       |     134425 |     227113 |      41633 |     791204
    miss rate                        |      0.06% |      0.17% |      0.01% |      0.69%
    mpki                             |       0.30 |       0.65 |       0.08 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     134481 |     227226 |      41676 |     791214
    num misses                       |      21035 |      37681 |      12678 |     629351
    miss rate                        |     15.64% |     16.58% |     30.42% |     79.54%
    mpki                             |       0.05 |       0.11 |       0.02 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   50618542 |   48765692 |   41616605 |   29844534
    num cache misses                 |     145354 |    1514202 |      36805 |      16179
    miss rate                        |      0.29% |      3.11% |      0.09% |      0.05%
    mpki                             |       0.32 |       4.35 |       0.07 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  209597484 |  136116021 |  313030901 |  114926447
    num cache misses                 |    1275636 |    1603340 |    2940263 |    1772060
    miss rate                        |      0.61% |      1.18% |      0.94% |      1.54%
    mpki                             |       2.85 |       4.61 |       5.40 |       7.09
  Cache L2                           |            |            |            |           
    num cache accesses               |    1422188 |    3191694 |    2979537 |    1922570
    num cache misses                 |     998487 |    1353084 |    2057302 |    1664195
    miss rate                        |     70.21% |     42.39% |     69.05% |     86.56%
    mpki                             |       2.23 |       3.89 |       3.78 |       6.66
  Cache L3                           |            |            |            |           
    num cache accesses               |     999825 |    1427460 |    2059868 |    1819669
    num cache misses                 |     568159 |     182668 |     962328 |     443685
    miss rate                        |     56.83% |     12.80% |     46.72% |     24.38%
    mpki                             |       1.27 |       0.52 |       1.77 |       1.77
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3770607 |          0 |          0 |          0
  average dram access latency (ns)   |     115.38 |        inf |        inf |        inf
  average dram queueing delay        |       5.37 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
